k,old_bias,target_new,target_unknown,old_acc,min_old,seen_new_acc,min_seen,known_vs_unknown_auroc,unknown_fpr95_known,known_avg,known_floor,stage_score
10,0.04,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.925,0.85,0.26,0.15,0.5477272727272727,0.93,0.5925,0.15,0.06999999999999995
10,0.06,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.925,0.85,0.2,0.0,0.5480454545454545,0.92,0.5625,0.0,0.07999999999999996
10,0.08,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.925,0.85,0.16,0.0,0.5477954545454545,0.92,0.5425,0.0,0.07999999999999996
10,0.1,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.925,0.85,0.14,0.0,0.5475,0.92,0.5325,0.0,0.07999999999999996
10,0.15,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.925,0.85,0.1,0.0,0.5475454545454546,0.93,0.5125000000000001,0.0,0.06999999999999995
10,0.2,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.925,0.85,0.08,0.0,0.5465909090909091,0.93,0.5025000000000001,0.0,0.06999999999999995
10,0.3,"18-5,2-13,2-5,8-18,8-3","10-10,11-10,19-3,3-8,4-10",0.9333333333333333,0.85,0.04,0.0,0.5461818181818182,0.93,0.4866666666666667,0.0,0.04
10,0.0,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.8833333333333333,0.75,0.36,0.3,0.6349545454545454,0.9,0.6216666666666666,0.3,0.09999999999999998
10,0.01,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.8833333333333333,0.75,0.35,0.3,0.6272727272727273,0.9,0.6166666666666667,0.3,0.09999999999999998
10,0.02,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.8916666666666667,0.8,0.33,0.3,0.6192272727272727,0.9,0.6108333333333333,0.3,0.09999999999999998
10,0.04,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.9,0.8,0.27,0.2,0.6109545454545454,0.9,0.585,0.2,0.09999999999999998
10,0.06,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.925,0.85,0.21,0.15,0.6080909090909091,0.9,0.5675,0.15,0.09999999999999998
10,0.08,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.925,0.85,0.15,0.1,0.6067272727272728,0.9,0.5375,0.1,0.09999999999999998
10,0.1,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.925,0.85,0.13,0.05,0.6058636363636364,0.9,0.5275000000000001,0.05,0.09999999999999998
10,0.15,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.925,0.85,0.08,0.0,0.6043181818181819,0.93,0.5025000000000001,0.0,0.06999999999999995
10,0.2,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.925,0.85,0.06,0.0,0.6032272727272727,0.93,0.49250000000000005,0.0,0.06
10,0.3,"18-5,2-13,3-8,4-10,8-18","10-10,11-10,19-3,2-5,8-3",0.9333333333333333,0.85,0.02,0.0,0.6028636363636364,0.94,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.7833333333333333,0.15,0.46,0.3,0.6531363636363636,0.85,0.6216666666666667,0.15,0.15000000000000002
10,0.01,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.7833333333333333,0.15,0.45,0.3,0.6508181818181819,0.86,0.6166666666666667,0.15,0.14
10,0.02,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.8,0.2,0.42,0.3,0.6414545454545455,0.86,0.61,0.2,0.14
10,0.04,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9083333333333333,0.8,0.25,0.15,0.6404090909090909,0.87,0.5791666666666666,0.15,0.13
10,0.06,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9333333333333333,0.85,0.16,0.0,0.6380454545454546,0.87,0.5466666666666666,0.0,0.13
10,0.08,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9333333333333333,0.85,0.1,0.0,0.6365454545454545,0.87,0.5166666666666667,0.0,0.1
10,0.1,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9333333333333333,0.85,0.08,0.0,0.6356818181818182,0.87,0.5066666666666667,0.0,0.08
10,0.15,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9333333333333333,0.85,0.03,0.0,0.6348181818181818,0.89,0.4816666666666667,0.0,0.03
10,0.2,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9333333333333333,0.85,0.01,0.0,0.6345454545454545,0.89,0.4716666666666667,0.0,0.01
10,0.3,"18-5,2-13,3-8,4-10,8-3","10-10,11-10,19-3,2-5,8-18",0.9333333333333333,0.85,0.0,0.0,0.6345,0.89,0.4666666666666667,0.0,0.0
10,0.0,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.8166666666666667,0.2,0.45,0.3,0.649,0.88,0.6333333333333333,0.2,0.12
10,0.01,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.8166666666666667,0.2,0.44,0.3,0.6456363636363637,0.88,0.6283333333333333,0.2,0.12
10,0.02,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.825,0.25,0.41,0.3,0.6339545454545454,0.88,0.6174999999999999,0.25,0.12
10,0.04,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.925,0.85,0.25,0.15,0.6306818181818182,0.88,0.5875,0.15,0.12
10,0.06,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.925,0.85,0.17,0.0,0.6288181818181818,0.88,0.5475,0.0,0.12
10,0.08,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.925,0.85,0.13,0.0,0.6272727272727273,0.88,0.5275000000000001,0.0,0.12
10,0.1,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.925,0.85,0.11,0.0,0.6263181818181818,0.88,0.5175000000000001,0.0,0.11
10,0.15,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.925,0.85,0.08,0.0,0.6247727272727273,0.89,0.5025000000000001,0.0,0.08
10,0.2,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.925,0.85,0.06,0.0,0.6235909090909091,0.91,0.49250000000000005,0.0,0.06
10,0.3,"18-5,2-13,3-8,8-18,8-3","10-10,11-10,19-3,2-5,4-10",0.9333333333333333,0.85,0.02,0.0,0.6231363636363636,0.91,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.775,0.15,0.46,0.3,0.5784090909090909,0.9,0.6175,0.15,0.09999999999999998
10,0.01,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.775,0.15,0.46,0.3,0.5778181818181818,0.9,0.6175,0.15,0.09999999999999998
10,0.02,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.7916666666666666,0.2,0.43,0.3,0.5712272727272727,0.9,0.6108333333333333,0.2,0.09999999999999998
10,0.04,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.9,0.8,0.24,0.15,0.5748181818181818,0.9,0.5700000000000001,0.15,0.09999999999999998
10,0.06,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.925,0.85,0.17,0.0,0.5742727272727273,0.89,0.5475,0.0,0.10999999999999999
10,0.08,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.925,0.85,0.12,0.0,0.5739545454545455,0.89,0.5225,0.0,0.10999999999999999
10,0.1,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.925,0.85,0.1,0.0,0.5738181818181818,0.89,0.5125000000000001,0.0,0.1
10,0.15,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.925,0.85,0.06,0.0,0.5739545454545455,0.9,0.49250000000000005,0.0,0.06
10,0.2,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.925,0.85,0.06,0.0,0.573,0.91,0.49250000000000005,0.0,0.06
10,0.3,"18-5,2-13,4-10,8-18,8-3","10-10,11-10,19-3,2-5,3-8",0.9333333333333333,0.85,0.02,0.0,0.572590909090909,0.91,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.8833333333333333,0.75,0.33,0.3,0.6095454545454545,0.94,0.6066666666666667,0.3,0.06000000000000005
10,0.01,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.8833333333333333,0.75,0.32,0.3,0.6038636363636364,0.93,0.6016666666666667,0.3,0.06999999999999995
10,0.02,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.8916666666666667,0.8,0.32,0.3,0.5983181818181819,0.93,0.6058333333333333,0.3,0.06999999999999995
10,0.04,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.9,0.8,0.27,0.2,0.5917727272727272,0.93,0.585,0.2,0.06999999999999995
10,0.06,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.925,0.85,0.23,0.15,0.5896363636363636,0.93,0.5775,0.15,0.06999999999999995
10,0.08,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.925,0.85,0.18,0.1,0.5882727272727273,0.93,0.5525,0.1,0.06999999999999995
10,0.1,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.925,0.85,0.17,0.05,0.5868181818181818,0.93,0.5475,0.05,0.06999999999999995
10,0.15,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.925,0.85,0.11,0.0,0.584,0.96,0.5175000000000001,0.0,0.040000000000000036
10,0.2,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.925,0.85,0.07,0.0,0.5828181818181818,0.96,0.49750000000000005,0.0,0.040000000000000036
10,0.3,"18-5,2-5,3-8,4-10,8-18","10-10,11-10,19-3,2-13,8-3",0.9333333333333333,0.85,0.04,0.0,0.5824090909090909,0.96,0.4866666666666667,0.0,0.04
10,0.0,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.775,0.15,0.43,0.3,0.6397727272727273,0.9,0.6025,0.15,0.09999999999999998
10,0.01,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.775,0.15,0.42,0.3,0.6338636363636364,0.9,0.5975,0.15,0.09999999999999998
10,0.02,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.7916666666666666,0.2,0.41,0.3,0.6274545454545455,0.91,0.6008333333333333,0.2,0.08999999999999997
10,0.04,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9083333333333333,0.8,0.25,0.15,0.6218636363636364,0.9,0.5791666666666666,0.15,0.09999999999999998
10,0.06,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9333333333333333,0.85,0.18,0.0,0.6204545454545455,0.9,0.5566666666666666,0.0,0.09999999999999998
10,0.08,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9333333333333333,0.85,0.13,0.0,0.6188636363636364,0.9,0.5316666666666667,0.0,0.09999999999999998
10,0.1,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9333333333333333,0.85,0.12,0.0,0.6173636363636363,0.9,0.5266666666666666,0.0,0.09999999999999998
10,0.15,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9333333333333333,0.85,0.06,0.0,0.6151363636363636,0.92,0.4966666666666667,0.0,0.06
10,0.2,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9333333333333333,0.85,0.02,0.0,0.6146818181818182,0.92,0.4766666666666667,0.0,0.02
10,0.3,"18-5,2-5,3-8,4-10,8-3","10-10,11-10,19-3,2-13,8-18",0.9333333333333333,0.85,0.02,0.0,0.6141818181818182,0.92,0.4766666666666667,0.0,0.02
10,0.0,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.8166666666666667,0.2,0.42,0.3,0.6361363636363636,0.92,0.6183333333333333,0.2,0.07999999999999996
10,0.01,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.8166666666666667,0.2,0.41,0.3,0.629,0.91,0.6133333333333333,0.2,0.08999999999999997
10,0.02,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.825,0.25,0.4,0.3,0.62,0.91,0.6125,0.25,0.08999999999999997
10,0.04,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.925,0.85,0.25,0.15,0.611909090909091,0.91,0.5875,0.15,0.08999999999999997
10,0.06,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.925,0.85,0.19,0.0,0.6109545454545454,0.91,0.5575,0.0,0.08999999999999997
10,0.08,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.925,0.85,0.16,0.0,0.6093409090909091,0.91,0.5425,0.0,0.08999999999999997
10,0.1,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.925,0.85,0.15,0.0,0.6075909090909091,0.91,0.5375,0.0,0.08999999999999997
10,0.15,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.925,0.85,0.11,0.0,0.6047727272727272,0.91,0.5175000000000001,0.0,0.08999999999999997
10,0.2,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.925,0.85,0.07,0.0,0.6033636363636363,0.94,0.49750000000000005,0.0,0.06000000000000005
10,0.3,"18-5,2-5,3-8,8-18,8-3","10-10,11-10,19-3,2-13,4-10",0.9333333333333333,0.85,0.04,0.0,0.6026818181818182,0.94,0.4866666666666667,0.0,0.04
10,0.0,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.775,0.15,0.45,0.3,0.5683636363636364,0.95,0.6125,0.15,0.050000000000000044
10,0.01,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.775,0.15,0.45,0.3,0.5631363636363637,0.95,0.6125,0.15,0.050000000000000044
10,0.02,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.7916666666666666,0.2,0.44,0.3,0.5580909090909091,0.95,0.6158333333333333,0.2,0.050000000000000044
10,0.04,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.9,0.8,0.26,0.15,0.5564545454545454,0.93,0.5800000000000001,0.15,0.06999999999999995
10,0.06,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.925,0.85,0.21,0.0,0.5563636363636364,0.93,0.5675,0.0,0.06999999999999995
10,0.08,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.925,0.85,0.17,0.0,0.5556363636363636,0.93,0.5475,0.0,0.06999999999999995
10,0.1,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.925,0.85,0.16,0.0,0.5547272727272727,0.93,0.5425,0.0,0.06999999999999995
10,0.15,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.925,0.85,0.1,0.0,0.553,0.95,0.5125000000000001,0.0,0.050000000000000044
10,0.2,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.925,0.85,0.07,0.0,0.5522727272727272,0.94,0.49750000000000005,0.0,0.06000000000000005
10,0.3,"18-5,2-5,4-10,8-18,8-3","10-10,11-10,19-3,2-13,3-8",0.9333333333333333,0.85,0.04,0.0,0.5519545454545455,0.95,0.4866666666666667,0.0,0.04
10,0.0,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.775,0.15,0.42,0.3,0.6457272727272727,0.91,0.5975,0.15,0.08999999999999997
10,0.01,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.775,0.15,0.41,0.3,0.6453636363636364,0.91,0.5925,0.15,0.08999999999999997
10,0.02,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.7916666666666666,0.2,0.4,0.3,0.6383181818181818,0.91,0.5958333333333333,0.2,0.08999999999999997
10,0.04,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.9,0.8,0.23,0.15,0.6375,0.89,0.5650000000000001,0.15,0.10999999999999999
10,0.06,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.925,0.85,0.16,0.0,0.6358636363636364,0.89,0.5425,0.0,0.10999999999999999
10,0.08,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.925,0.85,0.12,0.0,0.6342727272727273,0.89,0.5225,0.0,0.10999999999999999
10,0.1,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.925,0.85,0.11,0.0,0.6328181818181818,0.89,0.5175000000000001,0.0,0.10999999999999999
10,0.15,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.925,0.85,0.07,0.0,0.6305,0.9,0.49750000000000005,0.0,0.07
10,0.2,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.925,0.85,0.05,0.0,0.6293181818181818,0.92,0.48750000000000004,0.0,0.05
10,0.3,"18-5,3-8,4-10,8-18,8-3","10-10,11-10,19-3,2-13,2-5",0.9333333333333333,0.85,0.02,0.0,0.6289090909090909,0.93,0.4766666666666667,0.0,0.02
10,0.0,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.8833333333333333,0.75,0.35,0.2,0.5726818181818182,0.85,0.6166666666666667,0.2,0.15000000000000002
10,0.01,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.8833333333333333,0.75,0.34,0.2,0.5702727272727273,0.85,0.6116666666666667,0.2,0.15000000000000002
10,0.02,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.8916666666666667,0.8,0.32,0.2,0.5670454545454545,0.86,0.6058333333333333,0.2,0.14
10,0.04,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.9083333333333333,0.8,0.29,0.2,0.5630909090909091,0.87,0.5991666666666666,0.2,0.13
10,0.06,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.925,0.8,0.24,0.2,0.5616818181818182,0.89,0.5825,0.2,0.10999999999999999
10,0.08,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.925,0.8,0.18,0.1,0.5605,0.89,0.5525,0.1,0.10999999999999999
10,0.1,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.9333333333333333,0.85,0.17,0.1,0.5595909090909091,0.9,0.5516666666666666,0.1,0.09999999999999998
10,0.15,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.9333333333333333,0.85,0.1,0.0,0.5581363636363637,0.92,0.5166666666666667,0.0,0.07999999999999996
10,0.2,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.9333333333333333,0.85,0.05,0.0,0.5578636363636363,0.92,0.4916666666666667,0.0,0.05
10,0.3,"19-3,2-13,2-5,3-8,4-10","10-10,11-10,18-5,8-18,8-3",0.9333333333333333,0.85,0.02,0.0,0.5573181818181818,0.92,0.4766666666666667,0.0,0.02
10,0.0,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9166666666666666,0.8,0.34,0.2,0.5581818181818182,0.88,0.6283333333333333,0.2,0.12
10,0.01,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9166666666666666,0.8,0.33,0.2,0.5571818181818182,0.88,0.6233333333333333,0.2,0.12
10,0.02,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9166666666666666,0.8,0.31,0.2,0.5550909090909091,0.89,0.6133333333333333,0.2,0.10999999999999999
10,0.04,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9166666666666666,0.8,0.29,0.2,0.5520909090909091,0.9,0.6033333333333333,0.2,0.09999999999999998
10,0.06,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9166666666666666,0.8,0.25,0.2,0.5513181818181818,0.91,0.5833333333333333,0.2,0.08999999999999997
10,0.08,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9166666666666666,0.8,0.21,0.15,0.5502045454545454,0.91,0.5633333333333334,0.15,0.08999999999999997
10,0.1,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.925,0.85,0.2,0.1,0.5495909090909091,0.91,0.5625,0.1,0.08999999999999997
10,0.15,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.925,0.85,0.15,0.05,0.5478181818181819,0.92,0.5375,0.05,0.07999999999999996
10,0.2,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.925,0.85,0.1,0.0,0.5464545454545454,0.94,0.5125000000000001,0.0,0.06000000000000005
10,0.3,"19-3,2-13,2-5,3-8,8-18","10-10,11-10,18-5,4-10,8-3",0.9333333333333333,0.85,0.04,0.0,0.5457727272727273,0.94,0.4866666666666667,0.0,0.04
10,0.0,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.8083333333333333,0.15,0.44,0.2,0.6356818181818182,0.82,0.6241666666666666,0.15,0.18000000000000005
10,0.01,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.8083333333333333,0.15,0.43,0.2,0.6171363636363636,0.82,0.6191666666666666,0.15,0.18000000000000005
10,0.02,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.8166666666666667,0.2,0.4,0.2,0.5982272727272727,0.82,0.6083333333333334,0.2,0.18000000000000005
10,0.04,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.925,0.8,0.27,0.15,0.5832272727272727,0.84,0.5975,0.15,0.16000000000000003
10,0.06,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.925,0.8,0.2,0.0,0.5823181818181818,0.86,0.5625,0.0,0.14
10,0.08,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.925,0.8,0.16,0.0,0.5809772727272727,0.87,0.5425,0.0,0.13
10,0.1,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.9333333333333333,0.85,0.15,0.0,0.5800454545454545,0.88,0.5416666666666666,0.0,0.12
10,0.15,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.9333333333333333,0.85,0.1,0.0,0.5788636363636364,0.88,0.5166666666666667,0.0,0.1
10,0.2,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.9333333333333333,0.85,0.05,0.0,0.5782727272727273,0.88,0.4916666666666667,0.0,0.05
10,0.3,"19-3,2-13,2-5,3-8,8-3","10-10,11-10,18-5,4-10,8-18",0.9333333333333333,0.85,0.02,0.0,0.5775,0.88,0.4766666666666667,0.0,0.02
10,0.0,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.8833333333333333,0.75,0.35,0.2,0.49636363636363634,0.92,0.6166666666666667,0.2,0.07999999999999996
10,0.01,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.8833333333333333,0.75,0.34,0.2,0.49677272727272725,0.93,0.6116666666666667,0.2,0.06999999999999995
10,0.02,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.8916666666666667,0.8,0.32,0.2,0.49618181818181817,0.93,0.6058333333333333,0.2,0.06999999999999995
10,0.04,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.9,0.8,0.28,0.2,0.4954090909090909,0.93,0.5900000000000001,0.2,0.06999999999999995
10,0.06,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.9166666666666666,0.8,0.25,0.2,0.4955,0.93,0.5833333333333333,0.2,0.06999999999999995
10,0.08,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.9166666666666666,0.8,0.2,0.1,0.49577272727272725,0.93,0.5583333333333333,0.1,0.06999999999999995
10,0.1,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.925,0.85,0.19,0.1,0.496,0.93,0.5575,0.1,0.06999999999999995
10,0.15,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.925,0.85,0.13,0.0,0.49613636363636365,0.95,0.5275000000000001,0.0,0.050000000000000044
10,0.2,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.925,0.85,0.1,0.0,0.4953181818181818,0.94,0.5125000000000001,0.0,0.06000000000000005
10,0.3,"19-3,2-13,2-5,4-10,8-18","10-10,11-10,18-5,3-8,8-3",0.9333333333333333,0.85,0.04,0.0,0.49504545454545457,0.95,0.4866666666666667,0.0,0.04
10,0.0,"19-3,2-13,2-5,4-10,8-3","10-10,11-10,18-5,3-8,8-18",0.775,0.15,0.45,0.2,0.5682272727272727,0.86,0.6125,0.15,0.14
10,0.01,"19-3,2-13,2-5,4-10,8-3","10-10,11-10,18-5,3-8,8-18",0.775,0.15,0.44,0.2,0.551,0.87,0.6075,0.15,0.13
10,0.02,"19-3,2-13,2-5,4-10,8-3","10-10,11-10,18-5,3-8,8-18",0.7916666666666666,0.2,0.41,0.2,0.5369545454545455,0.87,0.6008333333333333,0.2,0.13
10,0.04,"19-3,2-13,2-5,4-10,8-3","10-10,11-10,18-5,3-8,8-18",0.9083333333333333,0.8,0.26,0.15,0.5269545454545455,0.89,0.5841666666666667,0.15,0.10999999999999999
10,0.06,"19-3,2-13,2-5,4-10,8-3","10-10,11-10,18-5,3-8,8-18",0.925,0.8,0.2,0.0,0.5267727272727273,0.89,0.5625,0.0,0.10999999999999999
10,0.08,"19-3,2-13,2-5,4-10,8-3","10-10,11-10,18-5,3-8,8-18",0.925,0.8,0.15,0.0,0.5267727272727273,0.9,0.5375,0.0,0.09999999999999998
