row,scene,scope,group,correct,total,accuracy
M14,leo_clear_weak,rx_day,5:0,3790,6000,0.6316666666666667
M14,leo_clear_weak,rx_day,5:1,4626,6000,0.771
M14,leo_clear_weak,rx_day,5:2,4420,6000,0.7366666666666667
M14,leo_clear_weak,rx_day,5:3,3524,6000,0.5873333333333334
M14,leo_clear_weak,rx_day,7:0,3807,6000,0.6345
M14,leo_clear_weak,rx_day,7:1,2592,6000,0.432
M14,leo_clear_weak,rx_day,7:2,1755,6000,0.2925
M14,leo_clear_weak,rx_day,7:3,2712,6000,0.452
M14,leo_clear_weak,rx_day,9:0,3262,6000,0.5436666666666666
M14,leo_clear_weak,rx_day,9:1,4130,6000,0.6883333333333334
M14,leo_clear_weak,rx_day,9:2,3796,6000,0.6326666666666667
M14,leo_clear_weak,rx_day,9:3,4447,6000,0.7411666666666666
M14,leo_clear_weak,rx_tx,0:0,1637,4000,0.40925
M14,leo_clear_weak,rx_tx,0:1,1444,4000,0.361
M14,leo_clear_weak,rx_tx,0:2,3268,4000,0.817
M14,leo_clear_weak,rx_tx,0:3,3383,4000,0.84575
M14,leo_clear_weak,rx_tx,0:4,3620,4000,0.905
M14,leo_clear_weak,rx_tx,0:5,2429,4000,0.60725
M14,leo_clear_weak,rx_tx,10:0,1653,4000,0.41325
M14,leo_clear_weak,rx_tx,10:1,2435,4000,0.60875
M14,leo_clear_weak,rx_tx,10:2,1894,4000,0.4735
M14,leo_clear_weak,rx_tx,10:3,1447,4000,0.36175
M14,leo_clear_weak,rx_tx,10:4,3796,4000,0.949
M14,leo_clear_weak,rx_tx,10:5,3875,4000,0.96875
M14,leo_clear_weak,rx_tx,11:0,850,4000,0.2125
M14,leo_clear_weak,rx_tx,11:1,1717,4000,0.42925
M14,leo_clear_weak,rx_tx,11:2,648,4000,0.162
M14,leo_clear_weak,rx_tx,11:3,3757,4000,0.93925
M14,leo_clear_weak,rx_tx,11:4,3984,4000,0.996
M14,leo_clear_weak,rx_tx,11:5,3582,4000,0.8955
M14,leo_clear_weak,rx_tx,2:0,890,4000,0.2225
M14,leo_clear_weak,rx_tx,2:1,619,4000,0.15475
M14,leo_clear_weak,rx_tx,2:2,1843,4000,0.46075
M14,leo_clear_weak,rx_tx,2:3,204,4000,0.051
M14,leo_clear_weak,rx_tx,2:4,3424,4000,0.856
M14,leo_clear_weak,rx_tx,2:5,2854,4000,0.7135
M14,leo_clear_weak,rx_tx,5:0,1489,4000,0.37225
M14,leo_clear_weak,rx_tx,5:1,1709,4000,0.42725
M14,leo_clear_weak,rx_tx,5:2,3282,4000,0.8205
M14,leo_clear_weak,rx_tx,5:3,2424,4000,0.606
M14,leo_clear_weak,rx_tx,5:4,3942,4000,0.9855
M14,leo_clear_weak,rx_tx,5:5,3514,4000,0.8785
M14,leo_clear_weak,rx_tx,7:0,1309,4000,0.32725
M14,leo_clear_weak,rx_tx,7:1,1986,4000,0.4965
M14,leo_clear_weak,rx_tx,7:2,1179,4000,0.29475
M14,leo_clear_weak,rx_tx,7:3,1083,4000,0.27075
M14,leo_clear_weak,rx_tx,7:4,2549,4000,0.63725
M14,leo_clear_weak,rx_tx,7:5,2760,4000,0.69
M14,leo_clear_weak,rx_tx,9:0,2451,4000,0.61275
M14,leo_clear_weak,rx_tx,9:1,940,4000,0.235
M14,leo_clear_weak,rx_tx,9:2,2501,4000,0.62525
M14,leo_clear_weak,rx_tx,9:3,3756,4000,0.939
M14,leo_clear_weak,rx_tx,9:4,3967,4000,0.99175
M14,leo_clear_weak,rx_tx,9:5,2020,4000,0.505
M14,leo_clear_weak,scene,all,98114,168000,0.5840119047619048
M14,leo_clear_weak,tx,0,10279,28000,0.36710714285714285
M14,leo_clear_weak,tx,1,10850,28000,0.3875
M14,leo_clear_weak,tx,2,14615,28000,0.5219642857142858
M14,leo_clear_weak,tx,3,16054,28000,0.5733571428571429
M14,leo_clear_weak,tx,4,25282,28000,0.9029285714285714
M14,leo_clear_weak,tx,5,21034,28000,0.7512142857142857
M14,leo_low_elev_weak,day,0,23102,42000,0.550047619047619
M14,leo_low_elev_weak,day,1,24190,42000,0.575952380952381
M14,leo_low_elev_weak,day,2,23227,42000,0.5530238095238095
M14,leo_low_elev_weak,day,3,24494,42000,0.5831904761904761
M14,leo_low_elev_weak,rx,0,15366,24000,0.64025
M14,leo_low_elev_weak,rx,10,14493,24000,0.603875
M14,leo_low_elev_weak,rx,11,13898,24000,0.5790833333333333
M14,leo_low_elev_weak,rx,2,9918,24000,0.41325
M14,leo_low_elev_weak,rx,5,15889,24000,0.6620416666666666
M14,leo_low_elev_weak,rx,7,10275,24000,0.428125
M14,leo_low_elev_weak,rx,9,15174,24000,0.63225
M14,leo_low_elev_weak,rx_day,0:0,3386,6000,0.5643333333333334
M14,leo_low_elev_weak,rx_day,0:1,3969,6000,0.6615
M14,leo_low_elev_weak,rx_day,0:2,4257,6000,0.7095
M14,leo_low_elev_weak,rx_day,0:3,3754,6000,0.6256666666666667
M14,leo_low_elev_weak,rx_day,10:0,4055,6000,0.6758333333333333
M14,leo_low_elev_weak,rx_day,10:1,3385,6000,0.5641666666666667
M14,leo_low_elev_weak,rx_day,10:2,3267,6000,0.5445
M14,leo_low_elev_weak,rx_day,10:3,3786,6000,0.631
M14,leo_low_elev_weak,rx_day,11:0,3388,6000,0.5646666666666667
M14,leo_low_elev_weak,rx_day,11:1,3552,6000,0.592
M14,leo_low_elev_weak,rx_day,11:2,3229,6000,0.5381666666666667
M14,leo_low_elev_weak,rx_day,11:3,3729,6000,0.6215
M14,leo_low_elev_weak,rx_day,2:0,1941,6000,0.3235
M14,leo_low_elev_weak,rx_day,2:1,2340,6000,0.39
M14,leo_low_elev_weak,rx_day,2:2,2753,6000,0.4588333333333333
M14,leo_low_elev_weak,rx_day,2:3,2884,6000,0.4806666666666667
M14,leo_low_elev_weak,rx_day,5:0,3653,6000,0.6088333333333333
M14,leo_low_elev_weak,rx_day,5:1,4448,6000,0.7413333333333333
M14,leo_low_elev_weak,rx_day,5:2,4302,6000,0.717
M14,leo_low_elev_weak,rx_day,5:3,3486,6000,0.581
M14,leo_low_elev_weak,rx_day,7:0,3437,6000,0.5728333333333333
M14,leo_low_elev_weak,rx_day,7:1,2534,6000,0.42233333333333334
M14,leo_low_elev_weak,rx_day,7:2,1702,6000,0.2836666666666667
M14,leo_low_elev_weak,rx_day,7:3,2602,6000,0.43366666666666664
M14,leo_low_elev_weak,rx_day,9:0,3242,6000,0.5403333333333333
M14,leo_low_elev_weak,rx_day,9:1,3962,6000,0.6603333333333333
M14,leo_low_elev_weak,rx_day,9:2,3717,6000,0.6195
M14,leo_low_elev_weak,rx_day,9:3,4253,6000,0.7088333333333333
M14,leo_low_elev_weak,rx_tx,0:0,1701,4000,0.42525
M14,leo_low_elev_weak,rx_tx,0:1,1375,4000,0.34375
M14,leo_low_elev_weak,rx_tx,0:2,3181,4000,0.79525
M14,leo_low_elev_weak,rx_tx,0:3,3054,4000,0.7635
M14,leo_low_elev_weak,rx_tx,0:4,3604,4000,0.901
M14,leo_low_elev_weak,rx_tx,0:5,2451,4000,0.61275
M14,leo_low_elev_weak,rx_tx,10:0,1545,4000,0.38625
M14,leo_low_elev_weak,rx_tx,10:1,2236,4000,0.559
M14,leo_low_elev_weak,rx_tx,10:2,1808,4000,0.452
M14,leo_low_elev_weak,rx_tx,10:3,1461,4000,0.36525
M14,leo_low_elev_weak,rx_tx,10:4,3704,4000,0.926
M14,leo_low_elev_weak,rx_tx,10:5,3739,4000,0.93475
M14,leo_low_elev_weak,rx_tx,11:0,893,4000,0.22325
M14,leo_low_elev_weak,rx_tx,11:1,1647,4000,0.41175
M14,leo_low_elev_weak,rx_tx,11:2,553,4000,0.13825
M14,leo_low_elev_weak,rx_tx,11:3,3495,4000,0.87375
M14,leo_low_elev_weak,rx_tx,11:4,3971,4000,0.99275
M14,leo_low_elev_weak,rx_tx,11:5,3339,4000,0.83475
M14,leo_low_elev_weak,rx_tx,2:0,1045,4000,0.26125
M14,leo_low_elev_weak,rx_tx,2:1,752,4000,0.188
M14,leo_low_elev_weak,rx_tx,2:2,1698,4000,0.4245
M14,leo_low_elev_weak,rx_tx,2:3,226,4000,0.0565
M14,leo_low_elev_weak,rx_tx,2:4,3440,4000,0.86
M14,leo_low_elev_weak,rx_tx,2:5,2757,4000,0.68925
M14,leo_low_elev_weak,rx_tx,5:0,1470,4000,0.3675
M14,leo_low_elev_weak,rx_tx,5:1,1600,4000,0.4
M14,leo_low_elev_weak,rx_tx,5:2,3045,4000,0.76125
M14,leo_low_elev_weak,rx_tx,5:3,2368,4000,0.592
M14,leo_low_elev_weak,rx_tx,5:4,3895,4000,0.97375
M14,leo_low_elev_weak,rx_tx,5:5,3511,4000,0.87775
M14,leo_low_elev_weak,rx_tx,7:0,1195,4000,0.29875
M14,leo_low_elev_weak,rx_tx,7:1,1879,4000,0.46975
M14,leo_low_elev_weak,rx_tx,7:2,1160,4000,0.29
M14,leo_low_elev_weak,rx_tx,7:3,795,4000,0.19875
M14,leo_low_elev_weak,rx_tx,7:4,2600,4000,0.65
M14,leo_low_elev_weak,rx_tx,7:5,2646,4000,0.6615
M14,leo_low_elev_weak,rx_tx,9:0,2413,4000,0.60325
M14,leo_low_elev_weak,rx_tx,9:1,937,4000,0.23425
M14,leo_low_elev_weak,rx_tx,9:2,2280,4000,0.57
M14,leo_low_elev_weak,rx_tx,9:3,3449,4000,0.86225
M14,leo_low_elev_weak,rx_tx,9:4,3947,4000,0.98675
M14,leo_low_elev_weak,rx_tx,9:5,2148,4000,0.537
M14,leo_low_elev_weak,scene,all,95013,168000,0.5655535714285714
M14,leo_low_elev_weak,tx,0,10262,28000,0.3665
M14,leo_low_elev_weak,tx,1,10426,28000,0.37235714285714283
M14,leo_low_elev_weak,tx,2,13725,28000,0.4901785714285714
M14,leo_low_elev_weak,tx,3,14848,28000,0.5302857142857142
M14,leo_low_elev_weak,tx,4,25161,28000,0.8986071428571428
M14,leo_low_elev_weak,tx,5,20591,28000,0.7353928571428572
M14,leo_rain_weak,day,0,23208,42000,0.5525714285714286
M14,leo_rain_weak,day,1,24478,42000,0.5828095238095238
M14,leo_rain_weak,day,2,23230,42000,0.5530952380952381
M14,leo_rain_weak,day,3,24436,42000,0.5818095238095238
M14,leo_rain_weak,rx,0,15420,24000,0.6425
M14,leo_rain_weak,rx,10,14579,24000,0.6074583333333333
M14,leo_rain_weak,rx,11,13856,24000,0.5773333333333334
M14,leo_rain_weak,rx,2,10072,24000,0.4196666666666667
M14,leo_rain_weak,rx,5,15789,24000,0.657875
M14,leo_rain_weak,rx,7,10591,24000,0.4412916666666667
M14,leo_rain_weak,rx,9,15045,24000,0.626875
M14,leo_rain_weak,rx_day,0:0,3317,6000,0.5528333333333333
M14,leo_rain_weak,rx_day,0:1,3989,6000,0.6648333333333334
M14,leo_rain_weak,rx_day,0:2,4276,6000,0.7126666666666667
M14,leo_rain_weak,rx_day,0:3,3838,6000,0.6396666666666667
M14,leo_rain_weak,rx_day,10:0,4038,6000,0.673
M14,leo_rain_weak,rx_day,10:1,3431,6000,0.5718333333333333
M14,leo_rain_weak,rx_day,10:2,3249,6000,0.5415
M14,leo_rain_weak,rx_day,10:3,3861,6000,0.6435
M14,leo_rain_weak,rx_day,11:0,3424,6000,0.5706666666666667
M14,leo_rain_weak,rx_day,11:1,3514,6000,0.5856666666666667
M14,leo_rain_weak,rx_day,11:2,3288,6000,0.548
M14,leo_rain_weak,rx_day,11:3,3630,6000,0.605
M14,leo_rain_weak,rx_day,2:0,1982,6000,0.3303333333333333
M14,leo_rain_weak,rx_day,2:1,2390,6000,0.3983333333333333
M14,leo_rain_weak,rx_day,2:2,2763,6000,0.4605
M14,leo_rain_weak,rx_day,2:3,2937,6000,0.4895
M14,leo_rain_weak,rx_day,5:0,3645,6000,0.6075
M14,leo_rain_weak,rx_day,5:1,4480,6000,0.7466666666666667
M14,leo_rain_weak,rx_day,5:2,4257,6000,0.7095
M14,leo_rain_weak,rx_day,5:3,3407,6000,0.5678333333333333
M14,leo_rain_weak,rx_day,7:0,3595,6000,0.5991666666666666
M14,leo_rain_weak,rx_day,7:1,2676,6000,0.446
M14,leo_rain_weak,rx_day,7:2,1749,6000,0.2915
M14,leo_rain_weak,rx_day,7:3,2571,6000,0.4285
M14,leo_rain_weak,rx_day,9:0,3207,6000,0.5345
M14,leo_rain_weak,rx_day,9:1,3998,6000,0.6663333333333333
M14,leo_rain_weak,rx_day,9:2,3648,6000,0.608
M14,leo_rain_weak,rx_day,9:3,4192,6000,0.6986666666666667
M14,leo_rain_weak,rx_tx,0:0,1722,4000,0.4305
M14,leo_rain_weak,rx_tx,0:1,1335,4000,0.33375
M14,leo_rain_weak,rx_tx,0:2,3179,4000,0.79475
M14,leo_rain_weak,rx_tx,0:3,3081,4000,0.77025
M14,leo_rain_weak,rx_tx,0:4,3600,4000,0.9
M14,leo_rain_weak,rx_tx,0:5,2503,4000,0.62575
M14,leo_rain_weak,rx_tx,10:0,1622,4000,0.4055
M14,leo_rain_weak,rx_tx,10:1,2196,4000,0.549
M14,leo_rain_weak,rx_tx,10:2,1837,4000,0.45925
M14,leo_rain_weak,rx_tx,10:3,1450,4000,0.3625
M14,leo_rain_weak,rx_tx,10:4,3712,4000,0.928
M14,leo_rain_weak,rx_tx,10:5,3762,4000,0.9405
M14,leo_rain_weak,rx_tx,11:0,965,4000,0.24125
M14,leo_rain_weak,rx_tx,11:1,1619,4000,0.40475
M14,leo_rain_weak,rx_tx,11:2,554,4000,0.1385
M14,leo_rain_weak,rx_tx,11:3,3335,4000,0.83375
M14,leo_rain_weak,rx_tx,11:4,3968,4000,0.992
M14,leo_rain_weak,rx_tx,11:5,3415,4000,0.85375
M14,leo_rain_weak,rx_tx,2:0,1106,4000,0.2765
M14,leo_rain_weak,rx_tx,2:1,719,4000,0.17975
M14,leo_rain_weak,rx_tx,2:2,1764,4000,0.441
M14,leo_rain_weak,rx_tx,2:3,215,4000,0.05375
M14,leo_rain_weak,rx_tx,2:4,3401,4000,0.85025
M14,leo_rain_weak,rx_tx,2:5,2867,4000,0.71675
M14,leo_rain_weak,rx_tx,5:0,1489,4000,0.37225
M14,leo_rain_weak,rx_tx,5:1,1549,4000,0.38725
M14,leo_rain_weak,rx_tx,5:2,3066,4000,0.7665
M14,leo_rain_weak,rx_tx,5:3,2293,4000,0.57325
M14,leo_rain_weak,rx_tx,5:4,3861,4000,0.96525
M14,leo_rain_weak,rx_tx,5:5,3531,4000,0.88275
M14,leo_rain_weak,rx_tx,7:0,1362,4000,0.3405
M14,leo_rain_weak,rx_tx,7:1,1911,4000,0.47775
M14,leo_rain_weak,rx_tx,7:2,1177,4000,0.29425
M14,leo_rain_weak,rx_tx,7:3,848,4000,0.212
M14,leo_rain_weak,rx_tx,7:4,2635,4000,0.65875
M14,leo_rain_weak,rx_tx,7:5,2658,4000,0.6645
M14,leo_rain_weak,rx_tx,9:0,2448,4000,0.612
M14,leo_rain_weak,rx_tx,9:1,931,4000,0.23275
M14,leo_rain_weak,rx_tx,9:2,2307,4000,0.57675
M14,leo_rain_weak,rx_tx,9:3,3337,4000,0.83425
M14,leo_rain_weak,rx_tx,9:4,3951,4000,0.98775
M14,leo_rain_weak,rx_tx,9:5,2071,4000,0.51775
M14,leo_rain_weak,scene,all,95352,168000,0.5675714285714286
M14,leo_rain_weak,tx,0,10714,28000,0.3826428571428571
M14,leo_rain_weak,tx,1,10260,28000,0.36642857142857144
M14,leo_rain_weak,tx,2,13884,28000,0.49585714285714283
M14,leo_rain_weak,tx,3,14559,28000,0.5199642857142858
M14,leo_rain_weak,tx,4,25128,28000,0.8974285714285715
M14,leo_rain_weak,tx,5,20807,28000,0.7431071428571429
DR-M14,clean,day,0,31908,42000,0.7597142857142857
DR-M14,clean,day,1,33440,42000,0.7961904761904762
DR-M14,clean,day,2,29782,42000,0.7090952380952381
DR-M14,clean,day,3,33735,42000,0.8032142857142858
DR-M14,clean,rx,0,19044,24000,0.7935
DR-M14,clean,rx,10,18250,24000,0.7604166666666666
DR-M14,clean,rx,11,19736,24000,0.8223333333333334
DR-M14,clean,rx,2,15112,24000,0.6296666666666667
DR-M14,clean,rx,5,20547,24000,0.856125
DR-M14,clean,rx,7,16999,24000,0.7082916666666667
DR-M14,clean,rx,9,19177,24000,0.7990416666666667
DR-M14,clean,rx_day,0:0,3903,6000,0.6505
DR-M14,clean,rx_day,0:1,5141,6000,0.8568333333333333
DR-M14,clean,rx_day,0:2,5050,6000,0.8416666666666667
DR-M14,clean,rx_day,0:3,4950,6000,0.825
DR-M14,clean,rx_day,10:0,4510,6000,0.7516666666666667
DR-M14,clean,rx_day,10:1,4714,6000,0.7856666666666666
DR-M14,clean,rx_day,10:2,4301,6000,0.7168333333333333
DR-M14,clean,rx_day,10:3,4725,6000,0.7875
DR-M14,clean,rx_day,11:0,4893,6000,0.8155
DR-M14,clean,rx_day,11:1,5300,6000,0.8833333333333333
DR-M14,clean,rx_day,11:2,4510,6000,0.7516666666666667
DR-M14,clean,rx_day,11:3,5033,6000,0.8388333333333333
DR-M14,clean,rx_day,2:0,4025,6000,0.6708333333333333
DR-M14,clean,rx_day,2:1,3825,6000,0.6375
DR-M14,clean,rx_day,2:2,3211,6000,0.5351666666666667
DR-M14,clean,rx_day,2:3,4051,6000,0.6751666666666667
DR-M14,clean,rx_day,5:0,5001,6000,0.8335
DR-M14,clean,rx_day,5:1,5307,6000,0.8845
DR-M14,clean,rx_day,5:2,5321,6000,0.8868333333333334
DR-M14,clean,rx_day,5:3,4918,6000,0.8196666666666667
DR-M14,clean,rx_day,7:0,5290,6000,0.8816666666666667
DR-M14,clean,rx_day,7:1,4113,6000,0.6855
DR-M14,clean,rx_day,7:2,2845,6000,0.4741666666666667
DR-M14,clean,rx_day,7:3,4751,6000,0.7918333333333333
DR-M14,clean,rx_day,9:0,4286,6000,0.7143333333333334
DR-M14,clean,rx_day,9:1,5040,6000,0.84
DR-M14,clean,rx_day,9:2,4544,6000,0.7573333333333333
DR-M14,clean,rx_day,9:3,5307,6000,0.8845
DR-M14,clean,rx_tx,0:0,3963,4000,0.99075
DR-M14,clean,rx_tx,0:1,887,4000,0.22175
DR-M14,clean,rx_tx,0:2,3093,4000,0.77325
DR-M14,clean,rx_tx,0:3,3197,4000,0.79925
DR-M14,clean,rx_tx,0:4,3981,4000,0.99525
DR-M14,clean,rx_tx,0:5,3923,4000,0.98075
DR-M14,clean,rx_tx,10:0,3966,4000,0.9915
DR-M14,clean,rx_tx,10:1,2106,4000,0.5265
DR-M14,clean,rx_tx,10:2,3471,4000,0.86775
DR-M14,clean,rx_tx,10:3,714,4000,0.1785
DR-M14,clean,rx_tx,10:4,3998,4000,0.9995
DR-M14,clean,rx_tx,10:5,3995,4000,0.99875
DR-M14,clean,rx_tx,11:0,3921,4000,0.98025
DR-M14,clean,rx_tx,11:1,2128,4000,0.532
DR-M14,clean,rx_tx,11:2,1730,4000,0.4325
DR-M14,clean,rx_tx,11:3,3963,4000,0.99075
DR-M14,clean,rx_tx,11:4,3999,4000,0.99975
DR-M14,clean,rx_tx,11:5,3995,4000,0.99875
DR-M14,clean,rx_tx,2:0,3991,4000,0.99775
DR-M14,clean,rx_tx,2:1,1786,4000,0.4465
DR-M14,clean,rx_tx,2:2,1318,4000,0.3295
DR-M14,clean,rx_tx,2:3,42,4000,0.0105
DR-M14,clean,rx_tx,2:4,3993,4000,0.99825
DR-M14,clean,rx_tx,2:5,3982,4000,0.9955
DR-M14,clean,rx_tx,5:0,3572,4000,0.893
DR-M14,clean,rx_tx,5:1,2016,4000,0.504
DR-M14,clean,rx_tx,5:2,3846,4000,0.9615
DR-M14,clean,rx_tx,5:3,3137,4000,0.78425
DR-M14,clean,rx_tx,5:4,3997,4000,0.99925
DR-M14,clean,rx_tx,5:5,3979,4000,0.99475
DR-M14,clean,rx_tx,7:0,3764,4000,0.941
DR-M14,clean,rx_tx,7:1,2088,4000,0.522
DR-M14,clean,rx_tx,7:2,2291,4000,0.57275
DR-M14,clean,rx_tx,7:3,1953,4000,0.48825
DR-M14,clean,rx_tx,7:4,3811,4000,0.95275
DR-M14,clean,rx_tx,7:5,3092,4000,0.773
DR-M14,clean,rx_tx,9:0,3459,4000,0.86475
DR-M14,clean,rx_tx,9:1,913,4000,0.22825
DR-M14,clean,rx_tx,9:2,3738,4000,0.9345
DR-M14,clean,rx_tx,9:3,3971,4000,0.99275
DR-M14,clean,rx_tx,9:4,3998,4000,0.9995
DR-M14,clean,rx_tx,9:5,3098,4000,0.7745
DR-M14,clean,scene,all,128865,168000,0.7670535714285714
DR-M14,clean,tx,0,26636,28000,0.9512857142857143
DR-M14,clean,tx,1,11924,28000,0.4258571428571429
DR-M14,clean,tx,2,19487,28000,0.6959642857142857
DR-M14,clean,tx,3,16977,28000,0.6063214285714286
DR-M14,clean,tx,4,27777,28000,0.9920357142857142
DR-M14,clean,tx,5,26064,28000,0.9308571428571428
DR-M14,leo_clear_weak,day,0,22470,42000,0.535
DR-M14,leo_clear_weak,day,1,24317,42000,0.5789761904761904
DR-M14,leo_clear_weak,day,2,22499,42000,0.5356904761904762
DR-M14,leo_clear_weak,day,3,24906,42000,0.593
DR-M14,leo_clear_weak,rx,0,15766,24000,0.6569166666666667
DR-M14,leo_clear_weak,rx,10,13370,24000,0.5570833333333334
DR-M14,leo_clear_weak,rx,11,14211,24000,0.592125
DR-M14,leo_clear_weak,rx,2,9218,24000,0.38408333333333333
DR-M14,leo_clear_weak,rx,5,16065,24000,0.669375
DR-M14,leo_clear_weak,rx,7,9469,24000,0.3945416666666667
DR-M14,leo_clear_weak,rx,9,16093,24000,0.6705416666666667
DR-M14,leo_clear_weak,rx_day,0:0,3422,6000,0.5703333333333334
DR-M14,leo_clear_weak,rx_day,0:1,4258,6000,0.7096666666666667
DR-M14,leo_clear_weak,rx_day,0:2,4324,6000,0.7206666666666667
DR-M14,leo_clear_weak,rx_day,0:3,3762,6000,0.627
DR-M14,leo_clear_weak,rx_day,10:0,3629,6000,0.6048333333333333
DR-M14,leo_clear_weak,rx_day,10:1,3464,6000,0.5773333333333334
DR-M14,leo_clear_weak,rx_day,10:2,2851,6000,0.4751666666666667
DR-M14,leo_clear_weak,rx_day,10:3,3426,6000,0.571
DR-M14,leo_clear_weak,rx_day,11:0,3491,6000,0.5818333333333333
DR-M14,leo_clear_weak,rx_day,11:1,3627,6000,0.6045
DR-M14,leo_clear_weak,rx_day,11:2,3227,6000,0.5378333333333334
DR-M14,leo_clear_weak,rx_day,11:3,3866,6000,0.6443333333333333
DR-M14,leo_clear_weak,rx_day,2:0,2041,6000,0.3401666666666667
DR-M14,leo_clear_weak,rx_day,2:1,2072,6000,0.3453333333333333
DR-M14,leo_clear_weak,rx_day,2:2,2376,6000,0.396
DR-M14,leo_clear_weak,rx_day,2:3,2729,6000,0.4548333333333333
DR-M14,leo_clear_weak,rx_day,5:0,3513,6000,0.5855
DR-M14,leo_clear_weak,rx_day,5:1,4590,6000,0.765
DR-M14,leo_clear_weak,rx_day,5:2,4215,6000,0.7025
DR-M14,leo_clear_weak,rx_day,5:3,3747,6000,0.6245
DR-M14,leo_clear_weak,rx_day,7:0,3000,6000,0.5
DR-M14,leo_clear_weak,rx_day,7:1,2156,6000,0.35933333333333334
DR-M14,leo_clear_weak,rx_day,7:2,1647,6000,0.2745
DR-M14,leo_clear_weak,rx_day,7:3,2666,6000,0.44433333333333336
DR-M14,leo_clear_weak,rx_day,9:0,3374,6000,0.5623333333333334
DR-M14,leo_clear_weak,rx_day,9:1,4150,6000,0.6916666666666667
DR-M14,leo_clear_weak,rx_day,9:2,3859,6000,0.6431666666666667
DR-M14,leo_clear_weak,rx_day,9:3,4710,6000,0.785
DR-M14,leo_clear_weak,rx_tx,0:0,1690,4000,0.4225
DR-M14,leo_clear_weak,rx_tx,0:1,1270,4000,0.3175
DR-M14,leo_clear_weak,rx_tx,0:2,3153,4000,0.78825
DR-M14,leo_clear_weak,rx_tx,0:3,3297,4000,0.82425
DR-M14,leo_clear_weak,rx_tx,0:4,2833,4000,0.70825
DR-M14,leo_clear_weak,rx_tx,0:5,3523,4000,0.88075
DR-M14,leo_clear_weak,rx_tx,10:0,1408,4000,0.352
DR-M14,leo_clear_weak,rx_tx,10:1,1717,4000,0.42925
DR-M14,leo_clear_weak,rx_tx,10:2,1723,4000,0.43075
DR-M14,leo_clear_weak,rx_tx,10:3,1494,4000,0.3735
DR-M14,leo_clear_weak,rx_tx,10:4,3074,4000,0.7685
DR-M14,leo_clear_weak,rx_tx,10:5,3954,4000,0.9885
DR-M14,leo_clear_weak,rx_tx,11:0,1010,4000,0.2525
DR-M14,leo_clear_weak,rx_tx,11:1,1448,4000,0.362
DR-M14,leo_clear_weak,rx_tx,11:2,527,4000,0.13175
DR-M14,leo_clear_weak,rx_tx,11:3,3710,4000,0.9275
DR-M14,leo_clear_weak,rx_tx,11:4,3601,4000,0.90025
DR-M14,leo_clear_weak,rx_tx,11:5,3915,4000,0.97875
DR-M14,leo_clear_weak,rx_tx,2:0,780,4000,0.195
DR-M14,leo_clear_weak,rx_tx,2:1,755,4000,0.18875
DR-M14,leo_clear_weak,rx_tx,2:2,1300,4000,0.325
DR-M14,leo_clear_weak,rx_tx,2:3,223,4000,0.05575
DR-M14,leo_clear_weak,rx_tx,2:4,2643,4000,0.66075
DR-M14,leo_clear_weak,rx_tx,2:5,3517,4000,0.87925
DR-M14,leo_clear_weak,rx_tx,5:0,1586,4000,0.3965
DR-M14,leo_clear_weak,rx_tx,5:1,1273,4000,0.31825
DR-M14,leo_clear_weak,rx_tx,5:2,3326,4000,0.8315
DR-M14,leo_clear_weak,rx_tx,5:3,2663,4000,0.66575
DR-M14,leo_clear_weak,rx_tx,5:4,3331,4000,0.83275
DR-M14,leo_clear_weak,rx_tx,5:5,3886,4000,0.9715
DR-M14,leo_clear_weak,rx_tx,7:0,762,4000,0.1905
DR-M14,leo_clear_weak,rx_tx,7:1,1636,4000,0.409
DR-M14,leo_clear_weak,rx_tx,7:2,1203,4000,0.30075
DR-M14,leo_clear_weak,rx_tx,7:3,1470,4000,0.3675
DR-M14,leo_clear_weak,rx_tx,7:4,1394,4000,0.3485
DR-M14,leo_clear_weak,rx_tx,7:5,3004,4000,0.751
DR-M14,leo_clear_weak,rx_tx,9:0,2078,4000,0.5195
DR-M14,leo_clear_weak,rx_tx,9:1,649,4000,0.16225
DR-M14,leo_clear_weak,rx_tx,9:2,2853,4000,0.71325
DR-M14,leo_clear_weak,rx_tx,9:3,3742,4000,0.9355
DR-M14,leo_clear_weak,rx_tx,9:4,3527,4000,0.88175
DR-M14,leo_clear_weak,rx_tx,9:5,3244,4000,0.811
DR-M14,leo_clear_weak,scene,all,94192,168000,0.5606666666666666
DR-M14,leo_clear_weak,tx,0,9314,28000,0.33264285714285713
DR-M14,leo_clear_weak,tx,1,8748,28000,0.31242857142857144
DR-M14,leo_clear_weak,tx,2,14085,28000,0.5030357142857143
DR-M14,leo_clear_weak,tx,3,16599,28000,0.5928214285714286
DR-M14,leo_clear_weak,tx,4,20403,28000,0.7286785714285714
DR-M14,leo_clear_weak,tx,5,25043,28000,0.8943928571428571
DR-M14,leo_low_elev_weak,day,0,21648,42000,0.5154285714285715
DR-M14,leo_low_elev_weak,day,1,23816,42000,0.567047619047619
DR-M14,leo_low_elev_weak,day,2,22268,42000,0.5301904761904762
DR-M14,leo_low_elev_weak,day,3,23960,42000,0.5704761904761905
DR-M14,leo_low_elev_weak,rx,0,15317,24000,0.6382083333333334
DR-M14,leo_low_elev_weak,rx,10,12949,24000,0.5395416666666667
DR-M14,leo_low_elev_weak,rx,11,13734,24000,0.57225
