run,row,inherited_target_contact,scene,scope,group,correct,total,accuracy_pct
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:0:0,987,1000,98.7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:0:1,469,1000,46.9
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:0:2,563,1000,56.3
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:0:3,417,1000,41.7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:0:4,699,1000,69.9
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:0:5,923,1000,92.3
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:1:0,818,1000,81.8
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:1:1,383,1000,38.3
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:1:2,521,1000,52.1
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:1:3,17,1000,1.7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:1:4,600,1000,60.0
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:1:5,968,1000,96.8
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:2:0,770,1000,77.0
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:2:1,37,1000,3.7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:2:2,411,1000,41.1
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:2:3,102,1000,10.2
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:2:4,905,1000,90.5
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:2:5,665,1000,66.5
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:3:0,584,1000,58.4
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:3:1,389,1000,38.9
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:3:2,212,1000,21.2
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:3:3,373,1000,37.3
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:3:4,805,1000,80.5
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,7:3:5,967,1000,96.7
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,9:0:0,500,1000,50.0
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,9:0:1,53,1000,5.3
a1_fast_selected_adv3b02_s392005_20260908_r1,A1_REFERENCE,True,leo_rain_weak,rx_day_tx,9:0:2,624,1000,62.4
