run,row,inherited_target_contact,scene,true_tx,predicted_tx,count
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,4,2,128
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,4,3,523
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,4,4,26764
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,4,5,32
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,5,0,100
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,5,1,575
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,5,2,444
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,5,3,21
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,5,4,3107
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_low_elev_weak,5,5,23753
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,0,0,20883
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,0,1,2463
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,0,2,239
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,0,3,4267
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,0,4,119
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,0,5,29
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,1,0,1333
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,1,1,9919
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,1,2,64
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,1,3,16126
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,1,4,537
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,1,5,21
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,2,0,1187
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,2,1,1730
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,2,2,17156
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,2,3,1765
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,2,4,2001
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,2,5,4161
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,3,0,3520
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,3,1,7362
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,3,2,1073
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,3,3,15691
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,3,4,207
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,3,5,147
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,4,0,16
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,4,1,581
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,4,2,146
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,4,3,547
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,4,4,26684
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,4,5,26
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,5,0,82
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,5,1,364
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,5,2,401
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,5,3,14
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,5,4,3152
a1_ecrs_cross_rx_s392005_20260909_r1,X1_CROSS_RX_CLEAN,False,leo_rain_weak,5,5,23987
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,0,0,25937
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,0,1,505
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,0,2,198
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,0,3,1324
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,0,4,19
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,0,5,17
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,1,0,387
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,1,1,13148
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,1,2,22
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,1,3,14363
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,1,4,69
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,1,5,11
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,2,0,1815
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,2,1,1458
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,2,2,19156
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,2,3,523
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,2,4,276
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,2,5,4772
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,3,0,2530
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,3,1,6305
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,3,2,513
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,3,3,18547
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,3,4,26
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,3,5,79
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,4,0,7
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,4,1,25
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,4,2,24
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,4,3,10
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,4,4,27930
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,4,5,4
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,5,0,21
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,5,1,29
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,5,2,194
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,5,3,9
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,5,4,719
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,clean,5,5,27028
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,0,0,21290
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,0,1,2248
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,0,2,194
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,0,3,4211
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,0,4,42
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,0,5,15
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,1,0,681
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,1,1,9790
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,1,2,36
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,1,3,17179
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,1,4,295
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,1,5,19
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,2,0,1180
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,2,1,1508
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,2,2,17312
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,2,3,1831
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,2,4,2148
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,2,5,4021
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,3,0,2874
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,3,1,6855
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,3,2,833
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,3,3,17196
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,3,4,106
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,3,5,136
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,4,0,7
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,4,1,455
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,4,2,67
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,4,3,326
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,4,4,27120
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,4,5,25
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,5,0,45
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,5,1,510
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,5,2,323
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,5,3,15
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,5,4,3430
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_clear_weak,5,5,23677
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,0,0,20894
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,0,1,2277
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,0,2,251
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,0,3,4438
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,0,4,121
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,0,5,19
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,1,0,1161
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,1,1,9477
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,1,2,48
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,1,3,16780
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,1,4,507
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,1,5,27
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,2,0,1319
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,2,1,1770
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,2,2,16498
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,2,3,1918
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,2,4,2192
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,2,5,4303
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,3,0,3417
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,3,1,7081
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,3,2,865
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,3,3,16263
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,3,4,224
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,3,5,150
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,4,0,17
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,4,1,642
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,4,2,90
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,4,3,671
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,4,4,26542
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,4,5,38
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,5,0,137
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,5,1,552
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,5,2,335
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,5,3,18
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,5,4,2991
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_low_elev_weak,5,5,23967
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,0,0,21129
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,0,1,2293
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,0,2,253
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,0,3,4179
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,0,4,116
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,0,5,30
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,1,0,1342
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,1,1,9561
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,1,2,61
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,1,3,16489
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,1,4,521
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,1,5,26
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,2,0,1363
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,2,1,1781
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,2,2,16538
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,2,3,1863
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,2,4,1997
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,2,5,4458
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,3,0,3685
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,3,1,7159
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,3,2,954
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,3,3,15832
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,3,4,218
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,3,5,152
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,4,0,11
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,4,1,709
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,4,2,103
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,4,3,670
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,4,4,26474
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,4,5,33
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,5,0,86
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,5,1,372
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,5,2,332
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,5,3,15
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,5,4,2990
a1_ecrs_cross_rx_s392005_20260909_r1,X2_CROSS_RX_VIEWS,False,leo_rain_weak,5,5,24205
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,0,0,25953
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,0,1,504
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,0,2,160
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,0,3,1351
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,0,4,23
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,0,5,9
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,1,0,518
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,1,1,12675
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,1,2,34
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,1,3,14709
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,1,4,53
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,1,5,11
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,2,0,1106
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,2,1,1199
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,2,2,21043
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,2,3,1021
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,2,4,171
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,2,5,3460
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,3,0,1794
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,3,1,6727
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,3,2,518
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,3,3,18899
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,3,4,25
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,3,5,37
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,4,0,4
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,4,1,21
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,4,2,39
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,4,3,7
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,4,4,27926
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,4,5,3
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,5,0,28
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,5,1,113
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,5,2,262
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,5,3,12
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,5,4,1808
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,clean,5,5,25777
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,0,0,20889
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,0,1,2200
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,0,2,206
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,0,3,4629
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,0,4,64
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,0,5,12
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,1,0,631
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,1,1,10004
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,1,2,43
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,1,3,16986
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,1,4,316
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,1,5,20
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,2,0,914
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,2,1,1047
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,2,2,18416
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,2,3,1871
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,2,4,1930
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,2,5,3822
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,3,0,2323
a1_ecrs_cross_rx_s392005_20260909_r1,X3_WARM_EMA,False,leo_clear_weak,3,1,7325
