method_label,method,cell_id,receiver,seed,new_class_count,k_shot,scenario,no_leo_old_acc_before_increment,leo_old_acc_before_increment,delta_old_acc_before_increment,no_leo_old_acc_after_increment,leo_old_acc_after_increment,delta_old_acc_after_increment,no_leo_seen_new_acc,leo_seen_new_acc,delta_seen_new_acc,no_leo_H_old_new,leo_H_old_new,delta_H_old_new,no_leo_candidate_average_forgetting,leo_candidate_average_forgetting,delta_candidate_average_forgetting,no_leo_min_old_class_acc,leo_min_old_class_acc,delta_min_old_class_acc
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_10,3-19,713101,25,10,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.08333333333333333,0.3416666666666667,-0.25833333333333336,0.42,0.152,0.268,0.1390728476821192,0.21039837947332882,-0.07132553179120962,0.7333333333333333,0.475,0.2583333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_10,3-19,713101,25,10,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.08333333333333333,0.30833333333333335,-0.22500000000000003,0.412,0.142,0.27,0.1386271870794078,0.1944485566247224,-0.05582136954531461,0.7333333333333333,0.5083333333333333,0.22499999999999998,0.0,0.1,-0.1
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_10,3-19,713101,25,10,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.058333333333333334,0.30833333333333335,-0.25,0.464,0.13,0.334,0.1036375239310785,0.18288973384030419,-0.07925220990922568,0.7583333333333333,0.5083333333333333,0.25,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_20,3-19,713101,25,20,leo_clear_weak,0.8166666666666667,0.8166666666666667,0.0,0.016666666666666666,0.325,-0.30833333333333335,0.5,0.166,0.33399999999999996,0.03225806451612903,0.21975560081466397,-0.18749753629853494,0.7999999999999999,0.49166666666666664,0.3083333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_20,3-19,713101,25,20,leo_low_elev_weak,0.8166666666666667,0.8166666666666667,0.0,0.05,0.3,-0.25,0.496,0.166,0.32999999999999996,0.09084249084249084,0.21373390557939917,-0.12289141473690833,0.7666666666666666,0.5166666666666666,0.25,0.0,0.1,-0.1
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713101__new_25__mopc_hr_official_repo__k_20,3-19,713101,25,20,leo_rain_weak,0.8166666666666667,0.8166666666666667,0.0,0.041666666666666664,0.3416666666666667,-0.3,0.528,0.144,0.384,0.07723815096547688,0.20260809883321892,-0.12536994786774203,0.775,0.475,0.30000000000000004,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_1,3-19,713102,1,1,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_1,3-19,713102,1,1,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_1,3-19,713102,1,1,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_5,3-19,713102,1,5,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_5,3-19,713102,1,5,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_5,3-19,713102,1,5,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_10,3-19,713102,1,10,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_10,3-19,713102,1,10,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_10,3-19,713102,1,10,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_20,3-19,713102,1,20,leo_clear_weak,0.8,0.8,0.0,0.48333333333333334,0.325,0.15833333333333333,1.0,0.95,0.050000000000000044,0.6516853932584269,0.4843137254901961,0.16737166776823081,0.3416666666666666,0.47500000000000003,-0.13333333333333341,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_20,3-19,713102,1,20,leo_low_elev_weak,0.8,0.8,0.0,0.5416666666666666,0.36666666666666664,0.175,0.95,0.95,0.0,0.6899441340782122,0.5291139240506328,0.16083021002757936,0.3,0.4333333333333334,-0.13333333333333341,0.0,0.05,-0.05
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_1__mopc_hr_official_repo__k_20,3-19,713102,1,20,leo_rain_weak,0.8,0.8,0.0,0.4583333333333333,0.31666666666666665,0.14166666666666666,1.0,1.0,0.0,0.6285714285714286,0.4810126582278481,0.14755877034358045,0.3833333333333333,0.4833333333333334,-0.10000000000000009,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_1,3-19,713102,3,1,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_1,3-19,713102,3,1,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_1,3-19,713102,3,1,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_5,3-19,713102,3,5,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_5,3-19,713102,3,5,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_5,3-19,713102,3,5,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,leo_clear_weak,0.8,0.8,0.0,0.5666666666666667,0.36666666666666664,0.2,0.6333333333333333,0.4666666666666667,0.16666666666666663,0.5981481481481481,0.4106666666666667,0.18748148148148142,0.2916666666666667,0.4333333333333334,-0.14166666666666672,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,leo_low_elev_weak,0.8,0.8,0.0,0.48333333333333334,0.45,0.033333333333333326,0.7333333333333333,0.5333333333333333,0.19999999999999996,0.582648401826484,0.48813559322033895,0.09451280860614508,0.3416666666666666,0.35000000000000003,-0.008333333333333415,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_10,3-19,713102,3,10,leo_rain_weak,0.8,0.8,0.0,0.5416666666666666,0.4666666666666667,0.07499999999999996,0.7833333333333333,0.31666666666666665,0.4666666666666667,0.640461215932914,0.37730496453900714,0.2631562513939069,0.2833333333333333,0.33333333333333337,-0.050000000000000044,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,leo_clear_weak,0.8,0.8,0.0,0.30833333333333335,0.35833333333333334,-0.04999999999999999,0.8666666666666667,0.5,0.3666666666666667,0.4548463356973996,0.4174757281553398,0.037370607542059786,0.4916666666666667,0.4416666666666667,0.04999999999999999,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,leo_low_elev_weak,0.8,0.8,0.0,0.25833333333333336,0.3416666666666667,-0.08333333333333331,0.9333333333333333,0.6,0.33333333333333337,0.4046620046620047,0.43539823008849554,-0.03073622542649085,0.5416666666666666,0.45833333333333337,0.08333333333333326,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_3__mopc_hr_official_repo__k_20,3-19,713102,3,20,leo_rain_weak,0.8,0.8,0.0,0.24166666666666667,0.325,-0.08333333333333334,0.9166666666666666,0.4166666666666667,0.49999999999999994,0.3824940047961631,0.36516853932584276,0.017325465470320323,0.5583333333333332,0.47500000000000003,0.0833333333333332,0.0,0.05,-0.05
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_1,3-19,713102,5,1,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,leo_clear_weak,0.8,0.8,0.0,0.575,0.725,-0.15000000000000002,0.44,0.13,0.31,0.4985221674876848,0.22046783625730995,0.2780543312303748,0.2833333333333333,0.07500000000000007,0.20833333333333326,0.0,0.3,-0.3
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,leo_low_elev_weak,0.8,0.8,0.0,0.625,0.5583333333333333,0.06666666666666665,0.37,0.21,0.16,0.4648241206030151,0.30520607375271147,0.15961804685030362,0.25,0.2416666666666667,0.008333333333333304,0.0,0.1,-0.1
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_5,3-19,713102,5,5,leo_rain_weak,0.8,0.8,0.0,0.575,0.7083333333333334,-0.13333333333333341,0.35,0.18,0.16999999999999998,0.43513513513513513,0.2870544090056285,0.14808072612950662,0.2833333333333333,0.09166666666666667,0.19166666666666665,0.0,0.4,-0.4
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,leo_clear_weak,0.8,0.8,0.0,0.16666666666666666,0.31666666666666665,-0.15,0.79,0.29,0.5,0.2752613240418118,0.3027472527472527,-0.02748592870544092,0.6333333333333334,0.4833333333333334,0.15000000000000002,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,leo_low_elev_weak,0.8,0.8,0.0,0.18333333333333332,0.4083333333333333,-0.225,0.77,0.32,0.45,0.29615384615384616,0.35881006864988557,-0.06265622249603942,0.6166666666666666,0.3916666666666667,0.22499999999999987,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_10,3-19,713102,5,10,leo_rain_weak,0.8,0.8,0.0,0.15,0.44166666666666665,-0.29166666666666663,0.77,0.27,0.5,0.2510869565217391,0.3351288056206089,-0.0840418490988698,0.65,0.3583333333333334,0.29166666666666663,0.0,0.05,-0.05
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,leo_clear_weak,0.8,0.8,0.0,0.13333333333333333,0.24166666666666667,-0.10833333333333334,0.87,0.44,0.43,0.23122923588039865,0.3119804400977995,-0.08075120421740087,0.6666666666666666,0.5583333333333333,0.10833333333333328,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,leo_low_elev_weak,0.8,0.8,0.0,0.08333333333333333,0.25,-0.16666666666666669,0.88,0.45,0.43,0.1522491349480969,0.32142857142857145,-0.16917943648047457,0.7166666666666667,0.55,0.16666666666666663,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_5__mopc_hr_official_repo__k_20,3-19,713102,5,20,leo_rain_weak,0.8,0.8,0.0,0.08333333333333333,0.2833333333333333,-0.2,0.86,0.34,0.52,0.15194346289752647,0.30909090909090914,-0.15714744619338267,0.7166666666666667,0.5166666666666667,0.19999999999999996,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,leo_clear_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,leo_low_elev_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_1,3-19,713102,10,1,leo_rain_weak,0.8,0.8,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,leo_clear_weak,0.8,0.8,0.0,0.325,0.725,-0.39999999999999997,0.44,0.09,0.35,0.37385620915032686,0.1601226993865031,0.21373350976382377,0.47500000000000003,0.07500000000000007,0.39999999999999997,0.0,0.45,-0.45
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,leo_low_elev_weak,0.8,0.8,0.0,0.325,0.5166666666666667,-0.1916666666666667,0.46,0.12,0.34,0.38089171974522296,0.19476439790575917,0.1861273218394638,0.47500000000000003,0.2833333333333333,0.1916666666666667,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_5,3-19,713102,10,5,leo_rain_weak,0.8,0.8,0.0,0.2916666666666667,0.6833333333333333,-0.39166666666666666,0.445,0.17,0.275,0.3523755656108597,0.272265625,0.08010994061085969,0.5083333333333333,0.1166666666666667,0.3916666666666666,0.0,0.3,-0.3
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,leo_clear_weak,0.8,0.8,0.0,0.10833333333333334,0.45,-0.3416666666666667,0.6,0.215,0.385,0.1835294117647059,0.29097744360902256,-0.10744803184431664,0.6916666666666668,0.35000000000000003,0.34166666666666673,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,leo_low_elev_weak,0.8,0.8,0.0,0.09166666666666666,0.4166666666666667,-0.325,0.655,0.155,0.5,0.16082589285714285,0.22594752186588923,-0.06512162900874638,0.7083333333333334,0.38333333333333336,0.325,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_10,3-19,713102,10,10,leo_rain_weak,0.8,0.8,0.0,0.1,0.45,-0.35,0.6,0.225,0.375,0.17142857142857143,0.3,-0.12857142857142856,0.6999999999999998,0.35000000000000003,0.3499999999999998,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_20,3-19,713102,10,20,leo_clear_weak,0.8,0.8,0.0,0.11666666666666667,0.325,-0.20833333333333334,0.805,0.25,0.555,0.20379746835443038,0.28260869565217395,-0.07881122729774356,0.6833333333333332,0.47500000000000003,0.2083333333333332,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_20,3-19,713102,10,20,leo_low_elev_weak,0.8,0.8,0.0,0.075,0.31666666666666665,-0.24166666666666664,0.745,0.275,0.47,0.13628048780487806,0.2943661971830986,-0.15808570937822053,0.725,0.4833333333333334,0.24166666666666659,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_10__mopc_hr_official_repo__k_20,3-19,713102,10,20,leo_rain_weak,0.8,0.8,0.0,0.1,0.39166666666666666,-0.29166666666666663,0.73,0.175,0.5549999999999999,0.17590361445783131,0.24191176470588235,-0.06600815024805104,0.6999999999999998,0.4083333333333334,0.29166666666666646,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_1,3-19,713102,25,1,leo_clear_weak,0.8,0.8,0.0,0.825,0.8,0.02499999999999991,0.004,0.0,0.004,0.00796139927623643,0.0,0.00796139927623643,0.033333333333333326,0.0,0.033333333333333326,0.65,0.6,0.050000000000000044
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_1,3-19,713102,25,1,leo_low_elev_weak,0.8,0.8,0.0,0.6916666666666667,0.8,-0.10833333333333339,0.014,0.008,0.006,0.027444496929617385,0.015841584158415842,0.011602912771201544,0.17500000000000002,0.0,0.17500000000000002,0.35,0.6,-0.25
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_1,3-19,713102,25,1,leo_rain_weak,0.8,0.8,0.0,0.8083333333333333,0.7833333333333333,0.025000000000000022,0.008,0.006,0.002,0.01584320130665578,0.011908783783783784,0.003934417522871995,0.06666666666666665,0.01666666666666672,0.04999999999999993,0.65,0.55,0.09999999999999998
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_5,3-19,713102,25,5,leo_clear_weak,0.8,0.8,0.0,0.175,0.6166666666666667,-0.4416666666666667,0.36,0.078,0.282,0.23551401869158883,0.13848368522072937,0.09703033347085946,0.625,0.18333333333333335,0.44166666666666665,0.0,0.2,-0.2
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_5,3-19,713102,25,5,leo_low_elev_weak,0.8,0.8,0.0,0.15833333333333333,0.4666666666666667,-0.30833333333333335,0.368,0.086,0.28200000000000003,0.2214059531348955,0.14523522316043427,0.07617072997446123,0.6416666666666667,0.33333333333333337,0.30833333333333335,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_5,3-19,713102,25,5,leo_rain_weak,0.8,0.8,0.0,0.13333333333333333,0.425,-0.29166666666666663,0.366,0.106,0.26,0.19546061415220295,0.16967984934086627,0.025780764811336676,0.6666666666666666,0.37500000000000006,0.2916666666666666,0.0,0.05,-0.05
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_10,3-19,713102,25,10,leo_clear_weak,0.8,0.8,0.0,0.025,0.30833333333333335,-0.2833333333333333,0.456,0.126,0.33,0.0474012474012474,0.17889485801995395,-0.13149361061870654,0.775,0.4916666666666667,0.2833333333333333,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_10,3-19,713102,25,10,leo_low_elev_weak,0.8,0.8,0.0,0.041666666666666664,0.375,-0.3333333333333333,0.456,0.124,0.332,0.07635632953784326,0.18637274549098196,-0.1100164159531387,0.7583333333333333,0.42500000000000004,0.33333333333333326,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_10,3-19,713102,25,10,leo_rain_weak,0.8,0.8,0.0,0.03333333333333333,0.3416666666666667,-0.30833333333333335,0.456,0.14,0.316,0.06212534059945504,0.19861591695501732,-0.13649057635556228,0.7666666666666666,0.45833333333333337,0.30833333333333324,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_20,3-19,713102,25,20,leo_clear_weak,0.8,0.8,0.0,0.03333333333333333,0.25833333333333336,-0.22500000000000003,0.51,0.166,0.344,0.06257668711656442,0.20212097407698354,-0.13954428696041912,0.7666666666666666,0.5416666666666667,0.22499999999999987,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_20,3-19,713102,25,20,leo_low_elev_weak,0.8,0.8,0.0,0.008333333333333333,0.3416666666666667,-0.3333333333333333,0.498,0.162,0.33599999999999997,0.01639236339697169,0.21978821972203838,-0.20339585632506668,0.7916666666666666,0.45833333333333337,0.33333333333333326,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713102__new_25__mopc_hr_official_repo__k_20,3-19,713102,25,20,leo_rain_weak,0.8,0.8,0.0,0.025,0.36666666666666664,-0.3416666666666666,0.488,0.148,0.33999999999999997,0.047563352826510724,0.21088082901554403,-0.1633174761890333,0.775,0.4333333333333334,0.3416666666666666,0.0,0.0,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_1,3-19,713103,1,1,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_1,3-19,713103,1,1,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_1,3-19,713103,1,1,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_5,3-19,713103,1,5,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_5,3-19,713103,1,5,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_5,3-19,713103,1,5,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_10,3-19,713103,1,10,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_10,3-19,713103,1,10,leo_low_elev_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_10,3-19,713103,1,10,leo_rain_weak,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0
MoPC-HR,mopc_hr_official_repo,rx_3_19__seed_713103__new_1__mopc_hr_official_repo__k_20,3-19,713103,1,20,leo_clear_weak,0.8333333333333334,0.8333333333333334,0.0,0.6333333333333333,0.525,0.10833333333333328,1.0,1.0,0.0,0.7755102040816326,0.6885245901639345,0.0869856139176981,0.26666666666666666,0.30833333333333335,-0.041666666666666685,0.15,0.05,0.09999999999999999
