row,epoch,family,metric,value
B0,7,LOSS-WEIGHT,aux_scale,0.267
B0,7,LOSS-TOP,cls,5.649
B0,7,LOSS-TOP,dom,1.8143
B0,7,LOSS-TOP,adv,0.9452
B0,7,LOSS-TOP,orth,0.0
B0,7,GRAD,total,1.399
B0,7,GRAD,backbone,1.0
B0,7,GRAD,aux,0.75
B0,7,GRAD,domain,0.5
B0,8,LOSS-CORE-RAW,total,8.141
B0,8,LOSS-CORE-RAW,cls,5.3844
B0,8,LOSS-CORE-RAW,dom,1.8128
B0,8,LOSS-CORE-RAW,adv,2.6964
B0,8,LOSS-CORE-RAW,orth,0.0006
B0,8,LOSS-CORE-RAW,cons,0.4587
B0,8,LOSS-CORE-RAW,group_ce,8.0968
B0,8,LOSS-CORE-W,cls,5.3844
B0,8,LOSS-CORE-W,dom,1.8128
B0,8,LOSS-CORE-W,adv,0.9437
B0,8,LOSS-CORE-W,orth,0.0
B0,8,LOSS-CORE-W,cons,0.0
B0,8,LOSS-CORE-W,group_ce,0.0
B0,8,LOSS-AUX-RAW,cls_pa,0.0
B0,8,LOSS-AUX-RAW,cls_dac,0.0
B0,8,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,8,LOSS-AUX-RAW,pa_kl,0.0
B0,8,LOSS-AUX-RAW,dac_reg,0.0
B0,8,LOSS-AUX-RAW,pa_reg,0.0
B0,8,LOSS-AUX-RAW,gap_dac,0.0
B0,8,LOSS-AUX-RAW,gap_pa,0.0
B0,8,LOSS-AUX-RAW,cos_joint_pa,nan
B0,8,LOSS-AUX-RAW,cos_imp_pa,nan
B0,8,LOSS-AUX-W,cls_pa,0.0
B0,8,LOSS-AUX-W,cls_dac,0.0
B0,8,LOSS-AUX-W,pa_joint_inv,0.0
B0,8,LOSS-AUX-W,pa_kl,0.0
B0,8,LOSS-AUX-W,dac_reg,0.0
B0,8,LOSS-AUX-W,pa_reg,0.0
B0,8,LOSS-SAT-RAW,cls_sat,6.4038
B0,8,LOSS-SAT-RAW,sat_cons,0.0
B0,8,LOSS-SAT-RAW,sat_cos,nan
B0,8,LOSS-SAT-W,cls_sat,0.0
B0,8,LOSS-SAT-W,sat_cons,0.0
B0,8,LOSS-DG-RAW,proto,0.0
B0,8,LOSS-DG-RAW,proto_cos,nan
B0,8,LOSS-DG-RAW,supcon,0.0
B0,8,LOSS-DG-RAW,fishr,0.0
B0,8,LOSS-DG-RAW,feature_norm,8.6506
B0,8,LOSS-DG-RAW,z_id_norm,2.5206
B0,8,LOSS-DG-W,proto,0.0
B0,8,LOSS-DG-W,supcon,0.0
B0,8,LOSS-DG-W,fishr,0.0
B0,8,LOSS-DG-W,ow_feat,0.0
B0,8,LOSS-DG-W,feature_norm,0.0
B0,8,LOSS-OW-FEAT,loss,0.0
B0,8,LOSS-OW-FEAT,compact,0.0
B0,8,LOSS-OW-FEAT,inter,0.0
B0,8,LOSS-OW-FEAT,sample_margin,0.0
B0,8,LOSS-OW-FEAT,domain_align,0.0
B0,8,LOSS-OW-FEAT,active_cls,0.0
B0,8,LOSS-OW-FEAT,pos_deg,nan
B0,8,LOSS-OW-FEAT,min_inter_deg,nan
B0,8,LOSS-META-SSL,tx,0.0
B0,8,LOSS-META-SSL,proto,0.0
B0,8,LOSS-META-SSL,dom,0.0
B0,8,LOSS-META-SSL,adv,0.0
B0,8,LOSS-META-SSL,coverage,0.0
B0,8,LOSS-META-SSL,accepted,0.0
B0,8,LOSS-META-SSL,proto_agree,nan
B0,8,LOSS-META-SSL,teacher_conf,nan
B0,8,LOSS-META-SSL,active_proto,0.0
B0,8,LOSS-META-SSL-W,tx,0.0
B0,8,LOSS-META-SSL-W,proto,0.0
B0,8,LOSS-META-SSL-W,dom,0.0
B0,8,LOSS-META-SSL-W,adv,0.0
B0,8,LOSS-WEIGHT,dom,1.0
B0,8,LOSS-WEIGHT,adv,0.7
B0,8,LOSS-WEIGHT,orth,0.5
B0,8,LOSS-WEIGHT,cons,0.0
B0,8,LOSS-WEIGHT,group_ce,0.5
B0,8,LOSS-WEIGHT,aux_scale,0.333
B0,8,LOSS-TOP,cls,5.3844
B0,8,LOSS-TOP,dom,1.8128
B0,8,LOSS-TOP,adv,0.9437
B0,8,LOSS-TOP,orth,0.0
B0,8,GRAD,total,1.442
B0,8,GRAD,backbone,1.0
B0,8,GRAD,aux,0.75
B0,8,GRAD,domain,0.5
B0,9,LOSS-CORE-RAW,total,8.2453
B0,9,LOSS-CORE-RAW,cls,5.5005
B0,9,LOSS-CORE-RAW,dom,1.8011
B0,9,LOSS-CORE-RAW,adv,2.6965
B0,9,LOSS-CORE-RAW,orth,0.0006
B0,9,LOSS-CORE-RAW,cons,0.4588
B0,9,LOSS-CORE-RAW,group_ce,8.5643
B0,9,LOSS-CORE-W,cls,5.5005
B0,9,LOSS-CORE-W,dom,1.8011
B0,9,LOSS-CORE-W,adv,0.9438
B0,9,LOSS-CORE-W,orth,0.0
B0,9,LOSS-CORE-W,cons,0.0
B0,9,LOSS-CORE-W,group_ce,0.0
B0,9,LOSS-AUX-RAW,cls_pa,0.0
B0,9,LOSS-AUX-RAW,cls_dac,0.0
B0,9,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,9,LOSS-AUX-RAW,pa_kl,0.0
B0,9,LOSS-AUX-RAW,dac_reg,0.0
B0,9,LOSS-AUX-RAW,pa_reg,0.0
B0,9,LOSS-AUX-RAW,gap_dac,0.0
B0,9,LOSS-AUX-RAW,gap_pa,0.0
B0,9,LOSS-AUX-RAW,cos_joint_pa,nan
B0,9,LOSS-AUX-RAW,cos_imp_pa,nan
B0,9,LOSS-AUX-W,cls_pa,0.0
B0,9,LOSS-AUX-W,cls_dac,0.0
B0,9,LOSS-AUX-W,pa_joint_inv,0.0
B0,9,LOSS-AUX-W,pa_kl,0.0
B0,9,LOSS-AUX-W,dac_reg,0.0
B0,9,LOSS-AUX-W,pa_reg,0.0
B0,9,LOSS-SAT-RAW,cls_sat,6.0696
B0,9,LOSS-SAT-RAW,sat_cons,0.0
B0,9,LOSS-SAT-RAW,sat_cos,nan
B0,9,LOSS-SAT-W,cls_sat,0.0
B0,9,LOSS-SAT-W,sat_cons,0.0
B0,9,LOSS-DG-RAW,proto,0.0
B0,9,LOSS-DG-RAW,proto_cos,nan
B0,9,LOSS-DG-RAW,supcon,0.0
B0,9,LOSS-DG-RAW,fishr,0.0
B0,9,LOSS-DG-RAW,feature_norm,8.9462
B0,9,LOSS-DG-RAW,z_id_norm,2.525
B0,9,LOSS-DG-W,proto,0.0
B0,9,LOSS-DG-W,supcon,0.0
B0,9,LOSS-DG-W,fishr,0.0
B0,9,LOSS-DG-W,ow_feat,0.0
B0,9,LOSS-DG-W,feature_norm,0.0
B0,9,LOSS-OW-FEAT,loss,0.0
B0,9,LOSS-OW-FEAT,compact,0.0
B0,9,LOSS-OW-FEAT,inter,0.0
B0,9,LOSS-OW-FEAT,sample_margin,0.0
B0,9,LOSS-OW-FEAT,domain_align,0.0
B0,9,LOSS-OW-FEAT,active_cls,0.0
B0,9,LOSS-OW-FEAT,pos_deg,nan
B0,9,LOSS-OW-FEAT,min_inter_deg,nan
B0,9,LOSS-META-SSL,tx,0.0
B0,9,LOSS-META-SSL,proto,0.0
B0,9,LOSS-META-SSL,dom,0.0
B0,9,LOSS-META-SSL,adv,0.0
B0,9,LOSS-META-SSL,coverage,0.0
B0,9,LOSS-META-SSL,accepted,0.0
B0,9,LOSS-META-SSL,proto_agree,nan
B0,9,LOSS-META-SSL,teacher_conf,nan
B0,9,LOSS-META-SSL,active_proto,0.0
B0,9,LOSS-META-SSL-W,tx,0.0
B0,9,LOSS-META-SSL-W,proto,0.0
B0,9,LOSS-META-SSL-W,dom,0.0
B0,9,LOSS-META-SSL-W,adv,0.0
B0,9,LOSS-WEIGHT,dom,1.0
B0,9,LOSS-WEIGHT,adv,0.7
B0,9,LOSS-WEIGHT,orth,0.5
B0,9,LOSS-WEIGHT,cons,0.0
B0,9,LOSS-WEIGHT,group_ce,0.5
B0,9,LOSS-WEIGHT,aux_scale,0.4
B0,9,LOSS-TOP,cls,5.5005
B0,9,LOSS-TOP,dom,1.8011
B0,9,LOSS-TOP,adv,0.9438
B0,9,LOSS-TOP,orth,0.0
B0,9,GRAD,total,1.558
B0,9,GRAD,backbone,1.0
B0,9,GRAD,aux,0.75
B0,9,GRAD,domain,0.5
B0,10,LOSS-CORE-RAW,total,6.8446
B0,10,LOSS-CORE-RAW,cls,4.2551
B0,10,LOSS-CORE-RAW,dom,1.6468
B0,10,LOSS-CORE-RAW,adv,2.6933
B0,10,LOSS-CORE-RAW,orth,0.0007
B0,10,LOSS-CORE-RAW,cons,0.4323
B0,10,LOSS-CORE-RAW,group_ce,6.9342
B0,10,LOSS-CORE-W,cls,4.2551
B0,10,LOSS-CORE-W,dom,1.6468
B0,10,LOSS-CORE-W,adv,0.9427
B0,10,LOSS-CORE-W,orth,0.0
B0,10,LOSS-CORE-W,cons,0.0
B0,10,LOSS-CORE-W,group_ce,0.0
B0,10,LOSS-AUX-RAW,cls_pa,0.0
B0,10,LOSS-AUX-RAW,cls_dac,0.0
B0,10,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,10,LOSS-AUX-RAW,pa_kl,0.0
B0,10,LOSS-AUX-RAW,dac_reg,0.0
B0,10,LOSS-AUX-RAW,pa_reg,0.0
B0,10,LOSS-AUX-RAW,gap_dac,0.0
B0,10,LOSS-AUX-RAW,gap_pa,0.0
B0,10,LOSS-AUX-RAW,cos_joint_pa,nan
B0,10,LOSS-AUX-RAW,cos_imp_pa,nan
B0,10,LOSS-AUX-W,cls_pa,0.0
B0,10,LOSS-AUX-W,cls_dac,0.0
B0,10,LOSS-AUX-W,pa_joint_inv,0.0
B0,10,LOSS-AUX-W,pa_kl,0.0
B0,10,LOSS-AUX-W,dac_reg,0.0
B0,10,LOSS-AUX-W,pa_reg,0.0
B0,10,LOSS-SAT-RAW,cls_sat,6.6436
B0,10,LOSS-SAT-RAW,sat_cons,0.0
B0,10,LOSS-SAT-RAW,sat_cos,nan
B0,10,LOSS-SAT-W,cls_sat,0.0
B0,10,LOSS-SAT-W,sat_cons,0.0
B0,10,LOSS-DG-RAW,proto,0.0
B0,10,LOSS-DG-RAW,proto_cos,nan
B0,10,LOSS-DG-RAW,supcon,0.0
B0,10,LOSS-DG-RAW,fishr,0.0
B0,10,LOSS-DG-RAW,feature_norm,10.2311
B0,10,LOSS-DG-RAW,z_id_norm,2.6646
B0,10,LOSS-DG-W,proto,0.0
B0,10,LOSS-DG-W,supcon,0.0
B0,10,LOSS-DG-W,fishr,0.0
B0,10,LOSS-DG-W,ow_feat,0.0
B0,10,LOSS-DG-W,feature_norm,0.0
B0,10,LOSS-OW-FEAT,loss,0.0
B0,10,LOSS-OW-FEAT,compact,0.0
B0,10,LOSS-OW-FEAT,inter,0.0
B0,10,LOSS-OW-FEAT,sample_margin,0.0
B0,10,LOSS-OW-FEAT,domain_align,0.0
B0,10,LOSS-OW-FEAT,active_cls,0.0
B0,10,LOSS-OW-FEAT,pos_deg,nan
B0,10,LOSS-OW-FEAT,min_inter_deg,nan
B0,10,LOSS-META-SSL,tx,0.0
B0,10,LOSS-META-SSL,proto,0.0
B0,10,LOSS-META-SSL,dom,0.0
B0,10,LOSS-META-SSL,adv,0.0
B0,10,LOSS-META-SSL,coverage,0.0
B0,10,LOSS-META-SSL,accepted,0.0
B0,10,LOSS-META-SSL,proto_agree,nan
B0,10,LOSS-META-SSL,teacher_conf,nan
B0,10,LOSS-META-SSL,active_proto,0.0
B0,10,LOSS-META-SSL-W,tx,0.0
B0,10,LOSS-META-SSL-W,proto,0.0
B0,10,LOSS-META-SSL-W,dom,0.0
B0,10,LOSS-META-SSL-W,adv,0.0
B0,10,LOSS-WEIGHT,dom,1.0
B0,10,LOSS-WEIGHT,adv,0.7
B0,10,LOSS-WEIGHT,orth,0.5
B0,10,LOSS-WEIGHT,cons,0.0
B0,10,LOSS-WEIGHT,group_ce,0.5
B0,10,LOSS-WEIGHT,aux_scale,0.467
B0,10,LOSS-TOP,cls,4.2551
B0,10,LOSS-TOP,dom,1.6468
B0,10,LOSS-TOP,adv,0.9427
B0,10,LOSS-TOP,orth,0.0
B0,10,GRAD,total,1.444
B0,10,GRAD,backbone,1.0
B0,10,GRAD,aux,0.75
B0,10,GRAD,domain,0.5
B0,11,LOSS-CORE-RAW,total,6.981
B0,11,LOSS-CORE-RAW,cls,4.4057
B0,11,LOSS-CORE-RAW,dom,1.6332
B0,11,LOSS-CORE-RAW,adv,2.6916
B0,11,LOSS-CORE-RAW,orth,0.0007
B0,11,LOSS-CORE-RAW,cons,0.4424
B0,11,LOSS-CORE-RAW,group_ce,7.3188
B0,11,LOSS-CORE-W,cls,4.4057
B0,11,LOSS-CORE-W,dom,1.6332
B0,11,LOSS-CORE-W,adv,0.942
B0,11,LOSS-CORE-W,orth,0.0
B0,11,LOSS-CORE-W,cons,0.0
B0,11,LOSS-CORE-W,group_ce,0.0
B0,11,LOSS-AUX-RAW,cls_pa,0.0
B0,11,LOSS-AUX-RAW,cls_dac,0.0
B0,11,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,11,LOSS-AUX-RAW,pa_kl,0.0
B0,11,LOSS-AUX-RAW,dac_reg,0.0
B0,11,LOSS-AUX-RAW,pa_reg,0.0
B0,11,LOSS-AUX-RAW,gap_dac,0.0
B0,11,LOSS-AUX-RAW,gap_pa,0.0
B0,11,LOSS-AUX-RAW,cos_joint_pa,nan
B0,11,LOSS-AUX-RAW,cos_imp_pa,nan
B0,11,LOSS-AUX-W,cls_pa,0.0
B0,11,LOSS-AUX-W,cls_dac,0.0
B0,11,LOSS-AUX-W,pa_joint_inv,0.0
B0,11,LOSS-AUX-W,pa_kl,0.0
B0,11,LOSS-AUX-W,dac_reg,0.0
B0,11,LOSS-AUX-W,pa_reg,0.0
B0,11,LOSS-SAT-RAW,cls_sat,7.7624
B0,11,LOSS-SAT-RAW,sat_cons,0.0
B0,11,LOSS-SAT-RAW,sat_cos,nan
B0,11,LOSS-SAT-W,cls_sat,0.0
B0,11,LOSS-SAT-W,sat_cons,0.0
B0,11,LOSS-DG-RAW,proto,0.0
B0,11,LOSS-DG-RAW,proto_cos,nan
B0,11,LOSS-DG-RAW,supcon,0.0
B0,11,LOSS-DG-RAW,fishr,0.0
B0,11,LOSS-DG-RAW,feature_norm,10.2852
B0,11,LOSS-DG-RAW,z_id_norm,2.6837
B0,11,LOSS-DG-W,proto,0.0
B0,11,LOSS-DG-W,supcon,0.0
B0,11,LOSS-DG-W,fishr,0.0
B0,11,LOSS-DG-W,ow_feat,0.0
B0,11,LOSS-DG-W,feature_norm,0.0
B0,11,LOSS-OW-FEAT,loss,0.0
B0,11,LOSS-OW-FEAT,compact,0.0
B0,11,LOSS-OW-FEAT,inter,0.0
B0,11,LOSS-OW-FEAT,sample_margin,0.0
B0,11,LOSS-OW-FEAT,domain_align,0.0
B0,11,LOSS-OW-FEAT,active_cls,0.0
B0,11,LOSS-OW-FEAT,pos_deg,nan
B0,11,LOSS-OW-FEAT,min_inter_deg,nan
B0,11,LOSS-META-SSL,tx,0.0
B0,11,LOSS-META-SSL,proto,0.0
B0,11,LOSS-META-SSL,dom,0.0
B0,11,LOSS-META-SSL,adv,0.0
B0,11,LOSS-META-SSL,coverage,0.0
B0,11,LOSS-META-SSL,accepted,0.0
B0,11,LOSS-META-SSL,proto_agree,nan
B0,11,LOSS-META-SSL,teacher_conf,nan
B0,11,LOSS-META-SSL,active_proto,0.0
B0,11,LOSS-META-SSL-W,tx,0.0
B0,11,LOSS-META-SSL-W,proto,0.0
B0,11,LOSS-META-SSL-W,dom,0.0
B0,11,LOSS-META-SSL-W,adv,0.0
B0,11,LOSS-WEIGHT,dom,1.0
B0,11,LOSS-WEIGHT,adv,0.7
B0,11,LOSS-WEIGHT,orth,0.5
B0,11,LOSS-WEIGHT,cons,0.0
B0,11,LOSS-WEIGHT,group_ce,0.5
B0,11,LOSS-WEIGHT,aux_scale,0.533
B0,11,LOSS-TOP,cls,4.4057
B0,11,LOSS-TOP,dom,1.6332
B0,11,LOSS-TOP,adv,0.942
B0,11,LOSS-TOP,orth,0.0
B0,11,GRAD,total,1.508
B0,11,GRAD,backbone,1.0
B0,11,GRAD,aux,0.75
B0,11,GRAD,domain,0.5
B0,12,LOSS-CORE-RAW,total,8.4347
B0,12,LOSS-CORE-RAW,cls,5.7719
B0,12,LOSS-CORE-RAW,dom,1.7209
B0,12,LOSS-CORE-RAW,adv,2.6911
B0,12,LOSS-CORE-RAW,orth,0.0008
B0,12,LOSS-CORE-RAW,cons,0.449
B0,12,LOSS-CORE-RAW,group_ce,8.4548
B0,12,LOSS-CORE-W,cls,5.7719
B0,12,LOSS-CORE-W,dom,1.7209
B0,12,LOSS-CORE-W,adv,0.9419
B0,12,LOSS-CORE-W,orth,0.0
B0,12,LOSS-CORE-W,cons,0.0
B0,12,LOSS-CORE-W,group_ce,0.0
B0,12,LOSS-AUX-RAW,cls_pa,0.0
B0,12,LOSS-AUX-RAW,cls_dac,0.0
B0,12,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,12,LOSS-AUX-RAW,pa_kl,0.0
B0,12,LOSS-AUX-RAW,dac_reg,0.0
B0,12,LOSS-AUX-RAW,pa_reg,0.0
B0,12,LOSS-AUX-RAW,gap_dac,0.0
B0,12,LOSS-AUX-RAW,gap_pa,0.0
B0,12,LOSS-AUX-RAW,cos_joint_pa,nan
B0,12,LOSS-AUX-RAW,cos_imp_pa,nan
B0,12,LOSS-AUX-W,cls_pa,0.0
B0,12,LOSS-AUX-W,cls_dac,0.0
B0,12,LOSS-AUX-W,pa_joint_inv,0.0
B0,12,LOSS-AUX-W,pa_kl,0.0
B0,12,LOSS-AUX-W,dac_reg,0.0
B0,12,LOSS-AUX-W,pa_reg,0.0
B0,12,LOSS-SAT-RAW,cls_sat,5.3211
B0,12,LOSS-SAT-RAW,sat_cons,0.0
B0,12,LOSS-SAT-RAW,sat_cos,nan
B0,12,LOSS-SAT-W,cls_sat,0.0
B0,12,LOSS-SAT-W,sat_cons,0.0
B0,12,LOSS-DG-RAW,proto,0.0
B0,12,LOSS-DG-RAW,proto_cos,nan
B0,12,LOSS-DG-RAW,supcon,0.0
B0,12,LOSS-DG-RAW,fishr,0.0
B0,12,LOSS-DG-RAW,feature_norm,10.7088
B0,12,LOSS-DG-RAW,z_id_norm,2.7693
B0,12,LOSS-DG-W,proto,0.0
B0,12,LOSS-DG-W,supcon,0.0
B0,12,LOSS-DG-W,fishr,0.0
B0,12,LOSS-DG-W,ow_feat,0.0
B0,12,LOSS-DG-W,feature_norm,0.0
B0,12,LOSS-OW-FEAT,loss,0.0
B0,12,LOSS-OW-FEAT,compact,0.0
B0,12,LOSS-OW-FEAT,inter,0.0
B0,12,LOSS-OW-FEAT,sample_margin,0.0
B0,12,LOSS-OW-FEAT,domain_align,0.0
B0,12,LOSS-OW-FEAT,active_cls,0.0
B0,12,LOSS-OW-FEAT,pos_deg,nan
B0,12,LOSS-OW-FEAT,min_inter_deg,nan
B0,12,LOSS-META-SSL,tx,0.0
B0,12,LOSS-META-SSL,proto,0.0
B0,12,LOSS-META-SSL,dom,0.0
B0,12,LOSS-META-SSL,adv,0.0
B0,12,LOSS-META-SSL,coverage,0.0
B0,12,LOSS-META-SSL,accepted,0.0
B0,12,LOSS-META-SSL,proto_agree,nan
B0,12,LOSS-META-SSL,teacher_conf,nan
B0,12,LOSS-META-SSL,active_proto,0.0
B0,12,LOSS-META-SSL-W,tx,0.0
B0,12,LOSS-META-SSL-W,proto,0.0
B0,12,LOSS-META-SSL-W,dom,0.0
B0,12,LOSS-META-SSL-W,adv,0.0
B0,12,LOSS-WEIGHT,dom,1.0
B0,12,LOSS-WEIGHT,adv,0.7
B0,12,LOSS-WEIGHT,orth,0.5
B0,12,LOSS-WEIGHT,cons,0.0
B0,12,LOSS-WEIGHT,group_ce,0.5
B0,12,LOSS-WEIGHT,aux_scale,0.6
B0,12,LOSS-TOP,cls,5.7719
B0,12,LOSS-TOP,dom,1.7209
B0,12,LOSS-TOP,adv,0.9419
B0,12,LOSS-TOP,orth,0.0
B0,12,GRAD,total,1.652
B0,12,GRAD,backbone,1.0
B0,12,GRAD,aux,0.75
B0,12,GRAD,domain,0.5
B0,13,LOSS-CORE-RAW,total,7.4182
B0,13,LOSS-CORE-RAW,cls,4.8453
B0,13,LOSS-CORE-RAW,dom,1.6321
B0,13,LOSS-CORE-RAW,adv,2.6879
B0,13,LOSS-CORE-RAW,orth,0.0009
B0,13,LOSS-CORE-RAW,cons,0.4523
B0,13,LOSS-CORE-RAW,group_ce,7.5898
B0,13,LOSS-CORE-W,cls,4.8453
B0,13,LOSS-CORE-W,dom,1.6321
B0,13,LOSS-CORE-W,adv,0.9408
B0,13,LOSS-CORE-W,orth,0.0
B0,13,LOSS-CORE-W,cons,0.0
B0,13,LOSS-CORE-W,group_ce,0.0
B0,13,LOSS-AUX-RAW,cls_pa,0.0
B0,13,LOSS-AUX-RAW,cls_dac,0.0
B0,13,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,13,LOSS-AUX-RAW,pa_kl,0.0
B0,13,LOSS-AUX-RAW,dac_reg,0.0
B0,13,LOSS-AUX-RAW,pa_reg,0.0
B0,13,LOSS-AUX-RAW,gap_dac,0.0
B0,13,LOSS-AUX-RAW,gap_pa,0.0
B0,13,LOSS-AUX-RAW,cos_joint_pa,nan
B0,13,LOSS-AUX-RAW,cos_imp_pa,nan
B0,13,LOSS-AUX-W,cls_pa,0.0
B0,13,LOSS-AUX-W,cls_dac,0.0
B0,13,LOSS-AUX-W,pa_joint_inv,0.0
B0,13,LOSS-AUX-W,pa_kl,0.0
B0,13,LOSS-AUX-W,dac_reg,0.0
B0,13,LOSS-AUX-W,pa_reg,0.0
B0,13,LOSS-SAT-RAW,cls_sat,5.7993
B0,13,LOSS-SAT-RAW,sat_cons,0.0
B0,13,LOSS-SAT-RAW,sat_cos,nan
B0,13,LOSS-SAT-W,cls_sat,0.0
B0,13,LOSS-SAT-W,sat_cons,0.0
B0,13,LOSS-DG-RAW,proto,0.0
B0,13,LOSS-DG-RAW,proto_cos,nan
B0,13,LOSS-DG-RAW,supcon,0.0
B0,13,LOSS-DG-RAW,fishr,0.0
B0,13,LOSS-DG-RAW,feature_norm,11.9792
B0,13,LOSS-DG-RAW,z_id_norm,2.9118
B0,13,LOSS-DG-W,proto,0.0
B0,13,LOSS-DG-W,supcon,0.0
B0,13,LOSS-DG-W,fishr,0.0
B0,13,LOSS-DG-W,ow_feat,0.0
B0,13,LOSS-DG-W,feature_norm,0.0
B0,13,LOSS-OW-FEAT,loss,0.0
B0,13,LOSS-OW-FEAT,compact,0.0
B0,13,LOSS-OW-FEAT,inter,0.0
B0,13,LOSS-OW-FEAT,sample_margin,0.0
B0,13,LOSS-OW-FEAT,domain_align,0.0
B0,13,LOSS-OW-FEAT,active_cls,0.0
B0,13,LOSS-OW-FEAT,pos_deg,nan
B0,13,LOSS-OW-FEAT,min_inter_deg,nan
B0,13,LOSS-META-SSL,tx,0.0
B0,13,LOSS-META-SSL,proto,0.0
B0,13,LOSS-META-SSL,dom,0.0
B0,13,LOSS-META-SSL,adv,0.0
B0,13,LOSS-META-SSL,coverage,0.0
B0,13,LOSS-META-SSL,accepted,0.0
B0,13,LOSS-META-SSL,proto_agree,nan
B0,13,LOSS-META-SSL,teacher_conf,nan
B0,13,LOSS-META-SSL,active_proto,0.0
B0,13,LOSS-META-SSL-W,tx,0.0
B0,13,LOSS-META-SSL-W,proto,0.0
B0,13,LOSS-META-SSL-W,dom,0.0
B0,13,LOSS-META-SSL-W,adv,0.0
B0,13,LOSS-WEIGHT,dom,1.0
B0,13,LOSS-WEIGHT,adv,0.7
B0,13,LOSS-WEIGHT,orth,0.5
B0,13,LOSS-WEIGHT,cons,0.0
B0,13,LOSS-WEIGHT,group_ce,0.5
B0,13,LOSS-WEIGHT,aux_scale,0.667
B0,13,LOSS-TOP,cls,4.8453
B0,13,LOSS-TOP,dom,1.6321
B0,13,LOSS-TOP,adv,0.9408
B0,13,LOSS-TOP,orth,0.0
B0,13,GRAD,total,1.569
B0,13,GRAD,backbone,1.0
B0,13,GRAD,aux,0.75
B0,13,GRAD,domain,0.5
B0,14,LOSS-CORE-RAW,total,7.105
B0,14,LOSS-CORE-RAW,cls,4.593
B0,14,LOSS-CORE-RAW,dom,1.5721
B0,14,LOSS-CORE-RAW,adv,2.6853
B0,14,LOSS-CORE-RAW,orth,0.0009
B0,14,LOSS-CORE-RAW,cons,0.4346
B0,14,LOSS-CORE-RAW,group_ce,7.1918
B0,14,LOSS-CORE-W,cls,4.593
B0,14,LOSS-CORE-W,dom,1.5721
B0,14,LOSS-CORE-W,adv,0.9399
B0,14,LOSS-CORE-W,orth,0.0
B0,14,LOSS-CORE-W,cons,0.0
B0,14,LOSS-CORE-W,group_ce,0.0
B0,14,LOSS-AUX-RAW,cls_pa,0.0
B0,14,LOSS-AUX-RAW,cls_dac,0.0
B0,14,LOSS-AUX-RAW,pa_joint_inv,0.0
B0,14,LOSS-AUX-RAW,pa_kl,0.0
B0,14,LOSS-AUX-RAW,dac_reg,0.0
B0,14,LOSS-AUX-RAW,pa_reg,0.0
B0,14,LOSS-AUX-RAW,gap_dac,0.0
B0,14,LOSS-AUX-RAW,gap_pa,0.0
B0,14,LOSS-AUX-RAW,cos_joint_pa,nan
B0,14,LOSS-AUX-RAW,cos_imp_pa,nan
B0,14,LOSS-AUX-W,cls_pa,0.0
B0,14,LOSS-AUX-W,cls_dac,0.0
B0,14,LOSS-AUX-W,pa_joint_inv,0.0
B0,14,LOSS-AUX-W,pa_kl,0.0
B0,14,LOSS-AUX-W,dac_reg,0.0
B0,14,LOSS-AUX-W,pa_reg,0.0
B0,14,LOSS-SAT-RAW,cls_sat,4.9877
B0,14,LOSS-SAT-RAW,sat_cons,0.0
B0,14,LOSS-SAT-RAW,sat_cos,nan
B0,14,LOSS-SAT-W,cls_sat,0.0
B0,14,LOSS-SAT-W,sat_cons,0.0
B0,14,LOSS-DG-RAW,proto,0.0
B0,14,LOSS-DG-RAW,proto_cos,nan
B0,14,LOSS-DG-RAW,supcon,0.0
B0,14,LOSS-DG-RAW,fishr,0.0
B0,14,LOSS-DG-RAW,feature_norm,12.357
B0,14,LOSS-DG-RAW,z_id_norm,2.943
B0,14,LOSS-DG-W,proto,0.0
B0,14,LOSS-DG-W,supcon,0.0
B0,14,LOSS-DG-W,fishr,0.0
B0,14,LOSS-DG-W,ow_feat,0.0
B0,14,LOSS-DG-W,feature_norm,0.0
B0,14,LOSS-OW-FEAT,loss,0.0
B0,14,LOSS-OW-FEAT,compact,0.0
B0,14,LOSS-OW-FEAT,inter,0.0
B0,14,LOSS-OW-FEAT,sample_margin,0.0
B0,14,LOSS-OW-FEAT,domain_align,0.0
B0,14,LOSS-OW-FEAT,active_cls,0.0
B0,14,LOSS-OW-FEAT,pos_deg,nan
B0,14,LOSS-OW-FEAT,min_inter_deg,nan
B0,14,LOSS-META-SSL,tx,0.0
B0,14,LOSS-META-SSL,proto,0.0
B0,14,LOSS-META-SSL,dom,0.0
B0,14,LOSS-META-SSL,adv,0.0
B0,14,LOSS-META-SSL,coverage,0.0
B0,14,LOSS-META-SSL,accepted,0.0
B0,14,LOSS-META-SSL,proto_agree,nan
B0,14,LOSS-META-SSL,teacher_conf,nan
B0,14,LOSS-META-SSL,active_proto,0.0
B0,14,LOSS-META-SSL-W,tx,0.0
B0,14,LOSS-META-SSL-W,proto,0.0
B0,14,LOSS-META-SSL-W,dom,0.0
B0,14,LOSS-META-SSL-W,adv,0.0
